Datetime,Text
2022-06-10 23:51:05+00:00,"@Ad2it2 Straight from the NIH website:
'Our case report describes two adults developing herpes zoster after vaccination with tozinameran (the Pfizer-BioNTech COVID-19 mRNA vaccine).'
https://t.co/NLiizXUdem"
2022-06-10 23:51:01+00:00,"@TomFitton @justinbieber @PageSix The varicella-zoster virus that causes Ramsay Hunt syndrome is the same virus that causes chickenpox and shingles.

Read this Mr Fitton:

Ramsay Hunt Syndrome type 2. HZ is associated with COVID-19 vaccination. The US Vaccine Adverse Event Reporting System (VAERS) reported 232 HZ"
2022-06-10 23:51:00+00:00,#BidenAdministration  issues 69 citations to hospitals for defying COVID-19 vaccine mandate - LifeSite https://t.co/KYyVn8IOko
2022-06-10 23:50:36+00:00,@jennyjos29 @Cfos39 @Myopinion0603 @hugolowell A lot of them refused the vaccine &amp; died. Red-leaning counties that voted for Trump had FAR more covid deaths than blue-leaning counties that voted for Biden. So that should be factored in as well.
2022-06-10 23:50:29+00:00,"@shreddedballoon @bizzleshdbs @MrM8rix @Galaxy_Seven_ @OfficialAndresB @TMZ @lookner thats just not true lmao there is ONE case of RHS after covid vaccine (2 days after he got the first shot of covid vaccine). out of 150+ MILLION people who got the shots+boosters. ur more likely to get it from an actual virus, covid included. https://t.co/WZaZu3N6eB"
2022-06-10 23:50:23+00:00,"@wasootch @ClovexIe How do you not see the hypocrisy.  ""Antivaxxers"" blame it on the vaccine meanwhile ""vaxxers"" blame it on ""long covid"" give me a break neither of you know a thing except what your television tells you."
2022-06-10 23:50:20+00:00,Covid can suck it...this is the worst i have ever felt and all i hear is how is that vaccine working for you??..im not in the hospital so pretty good #COVID19  #CovidIsNotOver  #coronavirus
2022-06-10 23:50:06+00:00,"Pfizer and AstraZeneca vaccines provide over 90% immunity against the Delta variant. So, securing the vaccines for as many people as possible is the best way to guarantee the health of citizens from Covid-19. https://t.co/PEwiNpcEHp"
2022-06-10 23:50:00+00:00,@sen_maiko @GMA Says Covid vaccine https://t.co/GToeMCWgDF
2022-06-10 23:49:35+00:00,@lisas420 @MaggieDBT @charliekirk11 The Covid jab isn't a vaccine though. It's a shot. An injection. A jab. But it's not a vaccine.
2022-06-10 23:49:31+00:00,"@RaffanBrody @Tsglover @RobSchneider I'm not finding anything about that, in fact just the opposite:
https://t.co/ASDlLQi9XV

""No increased risk for death among COVID-19 vaccine recipients""

🤷 https://t.co/1fTa3RfvmB"
2022-06-10 23:49:29+00:00,"someone dies
the weirdos: ""was it vax related???'

it's fucking 2022. it's so MUCH MORE than proven that vaccines saves lifes. i have covid now and it could be HELLA WORSE if i hadn't took my 3 vaccines, you know?

again, let the boy rest in peace."
2022-06-10 23:49:26+00:00,@TomFitton @justinbieber @PageSix COVID VACCINES have lots of side effects and it would be worth exploring.
2022-06-10 23:49:21+00:00,"@VP Tik tok, tik tok. My 4 year old is going to age into a vaccine this is taking so long.... Got COVID 2 times in 102 days. Gave it to my 2 year old.  My husband and I fully vaccinated never got it.  I am out of parental leave."
2022-06-10 23:49:20+00:00,"@Cherylebaker11 @globalnews In my case, my immune system saved my life. I am unvaccinated. I had covid. mild symptom. thanks to my immune system, i am still alive! i didnt need a vaccine in my case."
2022-06-10 23:49:03+00:00,U.S. diverts COVID-19 funds to secure vaccines amid stalemate... https://t.co/sIo4TsgZQ5
2022-06-10 23:48:49+00:00,@lpkayesk @CBCNews Wrong. It’s simply requires you to have had chickenpox at some point. Since 1990 there have been over 1600 cases of Ramsay Hunt syndrome caused by vaccines. The Covid job has caused well over 10% of the total number of vaccine-caused cases in the past 32 years.
2022-06-10 23:48:45+00:00,"@NSWHealth I just recovered from covid-19 myself, lucky very mild symtoms (now day 5) and all I can say is that vaccines work. I can't imagine what the outcome would have been without"
2022-06-10 23:48:45+00:00,"@JohnnyKouros @SocialDayze @BrentHodgson Perhaps what we need is a national response to covid I wonder for the eleventy billionth time. The Feds really could/should take this out of the hands of the States/Territories and put us solidly on the Vaccine PLUS strategy that includes masks, distancing, WFH etc etc etc."
2022-06-10 23:48:39+00:00,"@the_picketfence @Majeh19 They've had covid summits with nearly 2000 doctors and medical scientists signing documents discussing the dangers of the vaccines and the lies of big pharma etc. 

The list is long. Vaxxed are dying all the time - heart attacks and other vax caused issues. Sorry you don't know."
2022-06-10 23:48:35+00:00,@DLRam8 Matter of Fact they are on there a long with covid vaccine victims! Twitter is part of the Cabal.
2022-06-10 23:48:33+00:00,@drdavidsamadi What about compulsory Covid vaccines?
2022-06-10 23:48:30+00:00,@battyrash I believe the difference is in the Length of trial to see what the effects would be the Covid vaccines never had that done properly you made the right decision that she got that vaccine
2022-06-10 23:48:22+00:00,@icf103 @crasidakis @456trainMama @cayla_bam @MichaelElsenRoo @NYCMayor And letting unvaccinated kids do sports? Last year charter schools had a ton of problems staying open because they're often in DOE buildings and stuck with DOE rules. No idea if it's the same with covid vaccine rules.
2022-06-10 23:48:21+00:00,@charliekirk11 Reported as disseminating misleading health information regarding COVID-19 vaccines.
2022-06-10 23:47:55+00:00,@f35lightning_2 @DrAdamAneevit No vaccine here covid twice and the flu was much https://t.co/ryBsfCUU1i happy I’m not part of the jab and being their Guinea pig… shame on them for forcing poison into our bodies.well not mine😊
2022-06-10 23:47:23+00:00,"@VicGovDH I just recovered from covid-19 myself, lucky very mild symtoms (now day 5) and all I can say is that vaccines work. I can't imagine what the outcome would have been without"
2022-06-10 23:47:18+00:00,@CBSNews Let’s talk about the bioweapon covid vaccine shall we? And how the biden administration kicked that off with the help of bill gates and a fauci?? As people start dying off biden’s BS is going to come to light.
2022-06-10 23:46:50+00:00,"@VP According to the CDC, only 1200 children under 18 died in a year and a half of covid. It makes more sense to get these kids healthy vs the vaccines. https://t.co/Hdq6KbHHb7"
2022-06-10 23:46:34+00:00,"7 Reasons You've Got to Vaccine Your Kid, Says Dr. Fauci

#covidvaccine #health #coronavirus #news #dr.fauci #coronavirustips #postacutecovidsyndrome
https://t.co/hYzAUrI0iw"
2022-06-10 23:46:31+00:00,"@TheTorontoSun Due to the covid vaccine,  many are suffering  with this."
2022-06-10 23:46:08+00:00,@profamirattaran @finnegansmum21 Trudeau said on the house floor more people are dying of covid now.  Not exactly a stunning endorsement of 84 million vaccines. https://t.co/SyryJ7Bg5D
2022-06-10 23:46:03+00:00,"@nilikm How many of you out there truly believe you would have died or been hospitalized if you didnt take a covid vaccine...honestly? 3 of the 4 vaccines released last year were restricted before the Fall due to safety concerns but people are still vilified for saying ""No Thanks"". Nuts!"
2022-06-10 23:46:01+00:00,@SheriffLobo10 @pastorcoin @TorontoStar WHO has the stats on 1 year of Covid injections! Doesn’t look good to me versus all other vaccines/jabs! https://t.co/HCZnmYLsNp
2022-06-10 23:45:57+00:00,"Perfect time to advocate for chicken pox vaccines, which can prevent the initial viral infection, and the COVID-19 vaccine which can prevent reactivation of herpes zoster, and lastly (but not least) the shingles vaccines to also prevent reactivation.  ❤️ https://t.co/E8jkdh0OwK"
2022-06-10 23:45:47+00:00,"@bacardichaserss @TJohn_Tex 3x vaxxed, not a single neg reaction to vaccines. Never gotten COVID either.

Meanwhile my unvaxxed aunt is literally on her death bed due to long covid complications, can’t make this shit up."
2022-06-10 23:45:42+00:00,@cotupacs @TMZ what are you saying... side effect from one of the covid vaccines?
2022-06-10 23:45:40+00:00,"@ViolavonCramon @DjokerNole You will never put Serbs into US evil machine. You all are just a stupid US puppets. We all know what covid really is, and what covid vaccines are. That includes supporting nazzi movement in Ukraine. Tell that to Mr. Shulz forcing us to recognize Kosovo. No way punk! We are smart"
2022-06-10 23:45:34+00:00,@VP Have you read the Pfizer side effects documents? So you’re saying you want to hurt children with a vaccine that has a higher chance of side effects than the child has of dying from Covid?
2022-06-10 23:45:25+00:00,"@RepLizCheney How do you feel about vaccine mandates, covid lockdowns, emergency use issuances for Big Pharma?"
2022-06-10 23:45:05+00:00,"Anti-vaxxers are, of course, suggesting the covid vaccine caused this.
Not only are they wrong, but refusing protection offered by vaccines against infection from viruses is an invitation to future, unforeseen consequences.
See also: Epstein-Barr -&gt; MS    
https://t.co/uKrq2v3kUy"
2022-06-10 23:44:59+00:00,"Covid-19 News Story that Has Me Concerned about More than the Virus | by Justiss Goode | Jun, 2021 | Medium - via @pensignal  Read this story https://t.co/VzSAIx3ZYK about how one #teenager struggled to go against his parents wishes about getting the #covid #vaccine this year."
2022-06-10 23:44:40+00:00,@TomFitton @justinbieber @PageSix Not every ailment under the sun is because of the covid vaccine. Why does it give people such a huge boner to say stupid things like that
2022-06-10 23:44:39+00:00,"@LauraMiers I'm so sorry to hear abt yr mom. I can imagine how infuriating it must be to work so hard to avoid it &amp; hv this happen.  
I schedule vaccines. She won't need a booster bc having Covid triggers the same buildup of antibodies that the vaccine does so booster wld be of no benefit."
2022-06-10 23:44:35+00:00,U.S. FDA staff says Moderna COVID vaccine effective and safe for children https://t.co/r68uztp645
2022-06-10 23:44:32+00:00,"Pretty sure I didn't wake up this a.m., ready for this:
' Unusually long blood clots are being found in people who received COVID-19 vaccines, according to Dr. Ryan Cole....Cole's laboratory receives tissue samples from morticians across the country.'
 1/
https://t.co/CnfaIWS8jZ"
2022-06-10 23:44:27+00:00,@ChadSmith2579 @GMA This whole post is about him though. Everyone is making it out to be about covid and the vaccine.
2022-06-10 23:44:24+00:00,"@KashPrime So let me get this right. All the symptoms of vaccine related damage, the covid-unvaccinated ""conspiracy theorists"" told you would happen.

Serves you right, biggot.

The covid-vaxxed deserve it and more. Let them all get what they deserve.

Unvaxxed &amp; healthy AF!"
2022-06-10 23:44:03+00:00,"@cogryzek @DrJacobsRad COVID vaccines may impair long-term immunity to the virus
https://t.co/arhLylxY33"
2022-06-10 23:44:03+00:00,@LymeMadness @thedeanpodcast It wouldn't matter if it were the vaccine's fault anyways... The PURE Clandestine nature of FAUCI /and the LEGAL Arrangements therein have already made is that NOBODY can sue for damages due to the ( any of )  the COVID Vaccine's negative effects/ outcomes are in FULL play here.
2022-06-10 23:43:48+00:00,@arvofart Sure? Like there is a covid vaccine?
2022-06-10 23:43:44+00:00,I might be running a fever. Not going upstairs to get the thermometer as I just laid down on the sofa. Meh. This vaccine is still better than getting covid-19 if I can help it.
2022-06-10 23:43:39+00:00,"@rifrafrif @Lialexen @Ed99214618 @anonamecreature @GMA So I looked up medical articles on a possible connection between Ramsay Hunt Syndrome and a Covid Vaccine. What I saw was two specific articles, each with a single separate case each

They are maybe enough to bring up the possibility, but does not prove anything definitively"
2022-06-10 23:43:23+00:00,BC man one of 1st Canadians compensated for injury due to COVID-19 vaccine https://t.co/645cYUQRni via @YouTube 💉
2022-06-10 23:43:21+00:00,@GMA We need to know this is an injury from the covid vaccine. Same with his wife.
2022-06-10 23:43:17+00:00,"@blissfullyaloof @BriaQuesadilla2 @CikKay2 @ramseyboltin the covid vaccines have been and still are researched &amp; trialed, the government may have funded the companies that developed it to do the research, bringing them profit, but neither pfizer, moderna, j&amp;j, or the FDA would stand to profit from rushing out an untested vaccine"
2022-06-10 23:43:13+00:00,"@sen_maiko @GMA This isn't just about Justin Bieber. These rare diseases seem to be popping up all over the place much more than usual.
The vaccine and Covid itself may be the cause. I've had Covid  I took Zinc and D not much more than a cold for me.
My uncle fully vaxxed almost died"
2022-06-10 23:43:12+00:00,"@Mikeggibbs @Enigmaticjones It’s long covid, we need to bring nasal vaccines to get out of this pandemic"
2022-06-10 23:43:12+00:00,@TheTorontoSun @Elmamabear COVID vaccine injury
2022-06-10 23:43:08+00:00,"@cogryzek @DrJacobsRad MIT study finds COVID vaccines 'significantly associated' with jump in emergency heart problems
https://t.co/iSWCvIml5v"
2022-06-10 23:43:02+00:00,"Monkey Pox ... or ... (IMO the first sentence of this article is false) ""Covid vaccine: The side effect appearing up to '1 month' after getting the Pfizer booster""
https://t.co/3vgMM1SiWI"
2022-06-10 23:42:57+00:00,"@MrM8rix @bizzleshdbs @Galaxy_Seven_ @OfficialAndresB @TMZ @lookner They didn't and they didn't. They said covid would be over Nov 3 2020, they said vaxxed would be dead by October 2021, they said we'd have vaccine passports. None of those things happened. But I'm sorry, I forgot, you're a super sleuth that cracked the whole worlds plan."
2022-06-10 23:42:50+00:00,@mirrorballkev13 People are saying he got it from the covid vaccine 😭
2022-06-10 23:42:48+00:00,COVID-19 vaccines for kids under 5 ready to roll as LA County schools see rise in cases - ABC7 Los Angeles https://t.co/PSIMLwC4VZ
2022-06-10 23:42:39+00:00,"@cogryzek @DrJacobsRad NEW: The most recent data released by the Ontario government shows that those who have received two or more doses of the COVID vaccine are three times as likely to be infected with COVID-19.
#cdnpoli #onpoli 
https://t.co/AvLwQStgPA"
2022-06-10 23:42:32+00:00,"Moderna says updated COVID booster is superior to original vaccine shots, could begin shipping by August https://t.co/IlRQRKm7eH"
2022-06-10 23:42:06+00:00,@DrJamesOlsson With all the information that’s out there about Covid and vaccine injuries people are still blind.  The expression goes” you can lead a horse to water but you can’t make him drink”People don’t want the truth because sometimes there too prideful to admit they made a mistake..
2022-06-10 23:42:04+00:00,@kelly4freedom @PaoloDiLauro4 @DawnGibsonMusic @Arwenstar @maton1200 The covid vaccines don't
2022-06-10 23:42:03+00:00,"Not real news: Fact-checking claims about COVID vaccines, #gun #deaths and more - Jun 10 @ 7:38 PM ET https://t.co/54a1oM2JXM"
2022-06-10 23:41:54+00:00,@disclosetv Did he get the Covid vaccine or the booster?
2022-06-10 23:41:50+00:00,@yourbiebernews Covid vaccine?
2022-06-10 23:41:50+00:00,There is No Such Thing has a Completely Safe #Vaccine or Drug...#CovidVaccine was the First! 🤣😂😳#msnbc #foxnews #wapo #nytimes #politico #huffpost #cdc #covid19 #drudge #eu #china #sideeffects #covid #Fauci #bbc #uk # https://t.co/eQJuGgUHRW
2022-06-10 23:41:50+00:00,@DoctorAnarchist Covid vaccine possibly?
2022-06-10 23:41:44+00:00,@HollyBriden Yes a mask doesn’t work. That’s the tip. The masks and the vaccines do not prevent you from getting Covid. Everyone already knows this. Why is she still living with this irrational fear. I say she needs her mental health evaluated.
2022-06-10 23:41:44+00:00,"@mikejohansenmd @hswapnil @BogochIsaac How about we do it for even 1 or 2 years? A real RCT powered on hospital and death.

Note for covid I don't include symptomatic disease since it is clear the current vaccines don't really work for that on any grand scale."
2022-06-10 23:41:40+00:00,@optikmike @RobSchneider It's a sudden adult death without a structural cause identified by autopsy or toxicological examination. It can be caused by many things including things that happen after the term has been originated. i e. COVID vaccine https://t.co/UKq6eUFtTZ
2022-06-10 23:41:37+00:00,@thevivafrei People need to be questioning the hell out of the vaccines. New studies show that the vaccines overtax the immune system &amp; multiple shots are causing immunosuppression making people more susceptible to both covid &amp; other illnesses.  Vaxed people are getting covid multiple times.
2022-06-10 23:41:32+00:00,"3) … and so the COVID vaccines had come with an implicit talking point, and the talking point was 'They are safe, and they are effective, and you will take them.' """
2022-06-10 23:41:29+00:00,"This now mainstream news in the UK. Tick tock... 

Eva Vlaardingerbroek Says the ""Cognitive Dissonance is Huge"" in People Accepting the Truth on COVID Vaccines

https://t.co/TqSFmocouz"
2022-06-10 23:40:56+00:00,I am pre-diabetic and contracted Covid two days ago.  I got my vaccine and booster shots too.  Now my doctor is asking me to take Paxlovid to avoid severe symptoms. Do I have to?  What is the purpose of getting  a jab then?  Any thoughts?!
2022-06-10 23:40:56+00:00,"Recently several people in my circle of friends  have had shingles. 
Recent research shows the recent uptick in shingles cases may be linked to the COVID-19 vaccine. https://t.co/6w8FSj9g8v"
2022-06-10 23:40:55+00:00,@Diane86806982 @JCCFCanada based on what? The current vaccine and boosters are designed for the 2020 version of the covid-19 virus and have shown to have very little to no protection within weeks for the latest mutation. Natural immunity is our best bet. time to move on.
2022-06-10 23:40:52+00:00,Vaccines only partially protect against Long COVID | Nature Reviews Immunology https://t.co/RSUuK6eO2p
2022-06-10 23:40:46+00:00,@peterpham Sounds like your chances of getting BP from COVID are significantly higher without the vaccine https://t.co/oBWZNRAQxg
2022-06-10 23:40:34+00:00,U.S. FDA staff says Moderna COVID vaccine effective and safe for children https://t.co/Qgwiss5tGG
2022-06-10 23:40:33+00:00,"Moderna’s Covid-19 vaccine works safely in kids, including those under age 5, FDA says via ⁦@Loftus⁩  https://t.co/ycL446zxdT"
2022-06-10 23:40:29+00:00,"@ILUVTRUTH2 @CallMeEOnly @Top_Muppetries @FrankDElia7 @SkepticalMutant @lazlowoodbine42 @Jaxie_B8 @thewelldressed1 @dave_odo @doritmi @Mchael21592783M @TakethatCt @_mamadeb @CoralBlob @GazJayM @Kingey16 @quigley_jesse @provaxtexan @volpiranyas @Suesue2point0 @LiamKav @AndrewLazarus4 @Mike4truths @mcfunny @ZaynJaffer @ProVaxProHealth @FlamingArse @Megalodon_16 @clownworld_bobo @JakeEschen @Kathmarval @chris_kelly1991 @vault_code @crabb_vicki @WendyOrent @CharlieGordon20 @Monstercoyliar @AutisticShill @LazarusLong13 @SProteen @BurgerLab12 @FredFunkFumb @JimSatone @AnzacMegan @slemar_ @4Freedoms4All @quesnel_john @i_am_joli_anne @AGoldsmithEsq @stevenmosher Dude, I hate to break it to you but there’s no moth or anthropod DNA in covid vaccines.  But, you likely inhale moth and arthropod dna all day, every day. #NATURE"
2022-06-10 23:40:28+00:00,U.S. FDA staff says Moderna COVID vaccine effective and safe for children https://t.co/4ro5tgfFDV
2022-06-10 23:40:26+00:00,"""The first thing we are focused on is making sure that [Covid] infections don't turn into ICU stays...making sure people are up-to-date on their vaccines... we think that's the single most important thing you can do to prevent that"" - @AshishKJha46 w/ @NicolleDWallace https://t.co/k41V1j0p5i"
2022-06-10 23:40:25+00:00,@StutterLoudly @DrCSWilliam @SocialObGyne @kamilahlindsey9 @Moonangel222 And…anti-vaxxers are already blaming it on the covid vaccine 🤦🏻‍♀️
2022-06-10 23:40:24+00:00,“HZ is associated with COVID-19 vaccination. The US Vaccine Adverse Event Reporting System (VAERS) reported 232 HZ-related adverse events among COVID-19 vaccines among 1653 reports of vaccine-related complications since July 1990.”
2022-06-10 23:40:19+00:00,"Stop Doing This or You'll Risk BA.2, Experts Say

#covidvaccine #news #health #coronavirustips #coronavirus
https://t.co/npqjeMBJlR"
2022-06-10 23:40:18+00:00,"@VP I'm not sure a vaccine is needed for kids under 8, unless they have certain pre-existing conditions. My 6-year-old just got COVID. And was only sick for about a day and a half."
2022-06-10 23:40:15+00:00,@username_Dizzy @ChantalTweettt @TheInsiderPaper So obviously you can get RHS from covid vaccine
2022-06-10 23:40:11+00:00,"@BronzCat2 @Razilym @TheLastSquatch @bennyjohnson Biden is in no way responsible for COVID, but Trump admitted that he initially downplayed the danger of the virus which delayed an effective initial response. As soon as a vaccine came on line Biden urged vaccines, and made them available. GOP nut jobs pushed anti-vax messaging."
2022-06-10 23:40:07+00:00,"@camsatellite He had covid couple months ago. Who knows wtf it is from, there are cade studies associating covid infection with this, not the vaccine necessarily"
2022-06-10 23:39:59+00:00,@EnronChairman Creating a bogus Covid Vaccine https://t.co/DuQPQIJ2Au
2022-06-10 23:39:56+00:00,@ChrisWickNews The COVID vaccine was a joke!! Is who choose not ( unvaccinated) warned you all!! Now people are dying who have gotten the COVID shot!!
2022-06-10 23:39:45+00:00,"@delbigtree Hep and Lockdown ?
Could be the ""Covid Vaccine"" ?

What country didn't lock down ?

Sweden reports nine suspect cases of hepatitis with unknown cause in children
https://t.co/CHttMpAEzf"
2022-06-10 23:39:41+00:00,@tyson_carlson13 Maybe not the covid vaccine. But MMR is important
2022-06-10 23:39:39+00:00,Not even 5 minutes in NY and I see a billboard telling me to get the Covid vaccine
