Datetime,Text
2022-06-11 23:51:38+00:00,"@CringyParentsC @wushekazi45 @ConspiraciesCo He is real. 

And yeah, I despise the people who swarm those left behind after covid as well. 

I'm not one of those morons who thinks covid isn't real. People were harmed &amp; lost from covid &amp; the vaccine. Both scenarios could have been handled better."
2022-06-11 23:51:33+00:00,Another Covid Vaccine Smoking Gun https://t.co/lNRDvmwU7g
2022-06-11 23:51:14+00:00,"Once the vaccines were not working and protecting people, covid went away.  No one in government to believe any more.
@POTUS #Biden #VaccineSideEffects #vaccines #politics #inflation Unvaccinated #healthy #USA #news #FauciLied @CDCgov #congress"
2022-06-11 23:50:54+00:00,@MAGA__Patriot @CurtisHebert @justinbieber Sorry my man.  The Covid vaccine did this to you.  Which one did you take and how many boosters?
2022-06-11 23:50:51+00:00,@master_mischief @AnjyCramer @TristanSnell More people died of Covid in the same period under Biden with vaccines than under Trump.  Nice try though.
2022-06-11 23:50:49+00:00,"@NATrually @AliceKobulinsky @Tirzah_Tracy @emaryxlove the vaccine does not deplete your immune system. it causes your immune system to react as if you got infected with covid, making it overreact. it's the same mechanism as having allergies. so if you have previously has a viral infection, it can surface again."
2022-06-11 23:50:48+00:00,"https://t.co/ygT1c4GXQI
Baby drowned in three inches of bathwater when her lawyer mother fainted a day after taking AstraZeneca Covid vaccine
How sad for both parents. Another reason to consider why you should or should not take the jab. https://t.co/XTHY4YqLGa"
2022-06-11 23:50:45+00:00,Hailey Bieber had a blood clot in her brain and now Justin Bieber has facial paralysis. Both of which are side effects of the covid vaccine. But yes please keep preaching about how they’re safe and don’t cause any harmful side effects
2022-06-11 23:50:40+00:00,"@Boglin8 @lily_loo23 @P_McCulloughMD The vaccines actually *help* in this regard.  By (a) passing antibodies to the fetus and (b) protecting the mother, the vaccines save babies' lives.  Unequivocally.  If you want to reduce the COVID-related miscarriage rate, you should advocating *for* vaccination."
2022-06-11 23:50:11+00:00,@Tsunamipapi88 A Covid vaccine? Couldn’t pay me
2022-06-11 23:50:00+00:00,"The FDA's vaccine advisers will evaluate next week Moderna's Covid-19 vaccines for children 6 months through 5 years and 6 years through 17 years should be granted emergency use authorization.

https://t.co/r7sSQbtidl"
2022-06-11 23:49:58+00:00,"@shingo30424945 @DanRuby13 @KathyCh40752752 @i_joeb I know right? $6 gas, border crisis, kids still in cages, afgan mess, supply chain issues, formula shortages, rampant inflation, more covid deaths even with the vaccine and being on the brink of a recession!"
2022-06-11 23:49:54+00:00,@carly_solstice Info on how all vaccines work are in science journals Carly. WHO estimates 14.9 million people have died from Covid. These comments around it ‘just being the old’ deeply offensive as I am close to 60. Also RN who advocates for public health measures as required by APHRA
2022-06-11 23:49:35+00:00,"🛑California Bill Allows Kids COVID Jab w/o Parent Consent &amp; Self-Spreading Vaccines “Move Forward “... https://t.co/y1aYiXQf8w 
#TLAVPirateStreams #TheDailyWrapUp Watch on https://t.co/ZB9RqI4yYm Or SuperU https://t.co/SHqgWiVxgT Or https://t.co/h3PAqtw73m show links provided https://t.co/gZwJg2tM4e"
2022-06-11 23:49:27+00:00,"@flordia85 @snarkisttuna @MarinSanna @AOC Trudeau's Minister of Procurement ensured that we had access to COVID vaccines in a timely fashion.

Other than that not very much."
2022-06-11 23:49:08+00:00,@Grinkenschmied @aetiology I swear if I had a dollar for the amount of times antivaxxers have responded to people saying its not from the vaccine with just this document I would have enough to pay for the covid tests these people are going to need when they get covid.
2022-06-11 23:49:06+00:00,"@annatime94 And framing it as though she’s just pro vaccine 🙄
Own your bad take. This was not a pro vaccine tweet. It is just downplaying the havoc and illness that covid is having on society, including the vaccinated. If the message was pro vaccine, she should try again."
2022-06-11 23:48:59+00:00,"@TheyAreAllEvil Btw,there is twitterer,whom claims,that the Covid vaccine,is the Mark. What are your thoughts?"
2022-06-11 23:48:42+00:00,Scene: someone claims shingles is the BIGGEST covid vaccine side effect and you ask for a source https://t.co/ybAUKacwR4
2022-06-11 23:48:17+00:00,"@Laurel_BC Sophie Trudeau contracted COVID-19 March 12, 2020. 
She was vaccinated on April 2021. When she contracted the disease she had no vaccines in her and yet her symptoms remained mild and she recovered quickly.
Why? If vaccines save lives then why didn't Sophie get severely ill?"
2022-06-11 23:48:16+00:00,"@RavenZech2 I don’t think vulnerable people should stay home. I think they should get vaccinated. And use early treatments if they get covid. But insisting that everybody accept a treatment with no long term safety data, for a virus whose mutation rate will outpace vaccine development…"
2022-06-11 23:48:06+00:00,COVID vaccines for children under five: what parents need to know https://t.co/2AM9qcAnOA
2022-06-11 23:47:25+00:00,@dlmanch @wbaran12 @JonathanTurley What makes you think the vaccine for Covid does not work?
2022-06-11 23:46:47+00:00,@nytimes The only thing different in his life was he took the covid vaccines. I am saying that it caused it. Just the sudden adult death syndrome happening in Europe. Google it. No real explanation
2022-06-11 23:46:40+00:00,"If You Live Here in America, COVID is at ""Dangerous"" Levels

#news #coronavirus #coronavirustips #covidvaccine
https://t.co/kdP1TxTnIe"
2022-06-11 23:46:36+00:00,"@Laurel_BC COVID vaccines may impair long-term immunity to the virus
https://t.co/arhLylxY33"
2022-06-11 23:46:35+00:00,"The ignorance around abortion is depressing, The bullshit people spout, NOBODY HAS THE RIGHT TO TELL YOU WHAT TO DO WITH YOUR OWN BODY, and do not compare it the COVID-19 vaccine, you can't catch a pregnancy waking down the isles at Wal-Mart."
2022-06-11 23:46:26+00:00,"@MTGHasSTDs @lavern_spicer Social safety net, or something called ""social safety net"", that is not a social safety net? Like ""vaccine that will protect you from Covid"", which was neither vaccine nor protected from Covid."
2022-06-11 23:46:00+00:00,@JRoschuk @Darrin4949 @mcfunny @MyRoosterWisdom @MatthewNewell67 @JohnSourcer @DonHoe22912475 @NorthernWeed_72 @madweasle @mistabar23 @Clotshot2 @CreatePerhaps @rochell45393490 @thyroid_mary @TakethatCt @MichelleBehlen @RogueLiberal69 @Christinekk2022 @mario19795947 @Cap_Stu_Rogers @Katarina1970 @N1C0L3_Awesome @StephenOxborro1 @beardReaper1776 @MUNCHDEEEZ @neville1776 @BannedJuju66 @FillmoreWhite @DanielB73418926 @capnchuck2 @swedishchf @wakeup2real @FESmith65 @liamalone69 @Pureblo27129916 @Jmac19631 @nascarian @DaddyPsyops @ninnavdj @trueblood777111 @jaymilnamow @TeeJay0063 @IDoNotConsent7 @berwick64 @simoncooper32 @MathewMoisture @NoJabsEver @Skiiryne @ctwittnc @Awithonelison I've a pretty good idea of how vaccines work and Covid vaccines aren't the same because we're not meant for RNA
2022-06-11 23:44:49+00:00,Covid vaccine poisoning https://t.co/LIqF8ySiRe
2022-06-11 23:44:43+00:00,"Of all the narratives being pushed right now: 

Climate change, covid, vaccines, masks, CRT, SEL, mail-in ballots, trans, pronouns, Ukraine, open borders, etc...

It will be inflation that ruins whatever credibility the regime has left. https://t.co/Ie91yuic8J"
2022-06-11 23:44:22+00:00,"@DWorc She doesn't even know why she had a stroke. They said it could have been birth control pills, her having Covid, or a plane flight.... I don't think it's farfetched to add the vaccine into the equation."
2022-06-11 23:44:11+00:00,@emmamanny111 @alexburnsNYT @lionel_trolling Don’t forget the people who want to pretend vaccines don’t exist to maintain COVID clout
2022-06-11 23:43:52+00:00,"There ARE major side effects from the covid vaccine; and NO, the scientific community - including and especially public health - has not been and will not be, honest about it.

Public health is a clown show. And mainstream science is corrupt. https://t.co/ljSAyTHxha"
2022-06-11 23:43:47+00:00,"@Sharky_vs_Evil @justinbieber China uses the whole virus in their vaccine so it's a whole lot more likely than with say mRNA which Bieber most likely had. More likely covid related and or a consequence of chickenpox/shingles is my bet or in his case, Lymes disease."
2022-06-11 23:43:39+00:00,"Repubs undermined vaccines, sowed idiotic conspiracy theories and effectively killed off their own members, too scared to vax. Covid death rates were much higher in Repub states. Some imagined it  was a fake virus, even as they died from it. Sad."
2022-06-11 23:43:35+00:00,"#Pfizer
More than 100,000 people marched across France against government’s plans to introduce a COVID-19 vaccine pass.
https://t.co/5c5SvA5G6D 100,000 people rallying in France alone to oppose what they called the government’s plans to restrict the rights of the unvaccinated."
2022-06-11 23:43:33+00:00,@Laurel_BC New study links COVID vaccines to 25% increase in cardiac arrest for both males &amp; females https://t.co/rgkzaKoMGr
2022-06-11 23:43:14+00:00,@BilboSwagginz22 First it was Russias fault and now it’s corporate greed.  I wonder if the “facts” will change as much as the need for a Covid vaccine.
2022-06-11 23:43:12+00:00,"@Laurel_BC MIT study finds COVID vaccines 'significantly associated' with jump in emergency heart problems
https://t.co/iSWCvIml5v"
2022-06-11 23:43:08+00:00,"@lesbianyog He got Covid before the vaccine and came out of it with better strength in his rasp and extra notes on his lower register, I hate it here 💀💀💀"
2022-06-11 23:42:55+00:00,@dinanatalialee dalam hal covid dan mandatory vaccine mungkin beliau cukup maju dan moderat..; tapi sikapnya terhadap islam dan kaum imigran lainnya tidak patut diapresiasi.
2022-06-11 23:42:34+00:00,@matthewdmarsden Unlike the tens of thousands who regretted NOT taking the vaccine just before they or loved ones died from  COVID. 😵‍💫
2022-06-11 23:42:15+00:00,"FDA says Moderna’s Covid vaccine is effective, safe for young children https://t.co/bH3Yz57qx1"
2022-06-11 23:42:00+00:00,"The importance of appropriate #management and preparation of your #workplace with accurate #COVID19 #testing, temperature tracking, #vaccine #tracking, and more information will ultimately protect your staff. ✅

Find out more ➡️ https://t.co/V0FfoH0n2Y 

#COVIDTests #COVID"
2022-06-11 23:41:45+00:00,"@NYTruthBot @FarleftJohanson @bhunni @Fernand1Barbara @sammy4723 Our drug regulator has investigated every death report post covid vaccine. Not a single death has been linked to the mRNA vaccines from 40 mil doses

https://t.co/AE5RzAyZiu"
2022-06-11 23:41:37+00:00,"@TheoFleury14 @PoliBard How come our British Monarchy have not castigated Justin Tredeau for the inhumane way he treated 20per cent of his population for not having ineffective Covid vaccine, including freezing there ban accounts???????"
2022-06-11 23:41:32+00:00,"@jamjar1970 @Desi_3650 @VeBo1991 Aw yeah COVID - ventilators, mask, hand sanitizer, test and vaccines, hospital ships...etc and he busted ass and got companies to change over to produce what we needed"
2022-06-11 23:41:31+00:00,@BetteMidler What's the difference between Rittenhouse and the Covid vaccines? Kyle's first 3 shots were effective.
2022-06-11 23:41:30+00:00,"@itsacultloser @Stevesl75967198 @AlissaAzar Please indulge me then with your tremendous intellect and reason to me why there have been more deaths from covid under Biden, even with 3 vaccines?"
2022-06-11 23:41:19+00:00,@Jankersville @SerfSpot @APFactCheck The vaccine he publicly ridiculed alongside masks and personally fed the anti vax campaign??? MAGA’s are the poster boys of anti covid vaccinations.. the vax you claim he was responsible for? Btw Ivanka trump had 30+ personal chinese patents approved during his presidency 😉
2022-06-11 23:40:59+00:00,"@inquirerdotnet COVAX, the US, and other allies have donated millions of COVID-19 vaccines and medical equipment to the Philippines. The US and Japan remain on top as preferred Philippine export market. Despite all these Duterte and fake President bow to China."
2022-06-11 23:40:49+00:00,COVID-19 vaccines give 'huge boost' to researchers trying to save Tasmanian devils from facial tumour disease - ABC News https://t.co/1xl2zVmGoq https://t.co/6dvergGn2R
2022-06-11 23:40:45+00:00,@mpc_xetts @JoshhHillmann @HelenCarroll4 @shanbwdn @QKe306 I don't like using personal experience as examples but I personally know 2 people who died and know 5 or 6 really struggling with long covid. Thank goodness for the vaccines that got us out of it.
2022-06-11 23:40:35+00:00,"Devi Sridhar is a WEF Young Global leader and serves as a member of the Scottish Government's COVID-19 advisory group. She is a known lockdown fanatic, face mask proponent, wanted even greater use of vaccine passports and lied on BBC Newsround, saying COVID jabs were 100% safe!"
2022-06-11 23:40:33+00:00,"Justin Bieber has brought more attention to vaccine related injuries than any of the children, fathers, and mothers who have suffered. Says our society is crumbling and there is still hope at the same time.
#vaccineinjuries #VaccineSideEffects #PfizerFace #Covid_19 #JustinBieber"
2022-06-11 23:40:15+00:00,"@HollingworthM @CasedemicK Ok, if you want me to acknowledge that long Covid is a major issue then how about acknowledging the vaccine injured who’ve been ignored and vilified?"
2022-06-11 23:39:57+00:00,"@EvanLSolomon @EvanSolomonShow Covid vaccine sceptics are no longer rats too you?

That was only while they could be exploited?"
2022-06-11 23:39:45+00:00,"@gnujon @vonbrauckmann Point taken. 

As I said, herpes/chicken pox. It doesn't need COVID vaccine to happen, and tying in wife's blood clot is correlation without causation.

You can stop bombing me now."
2022-06-11 23:39:44+00:00,@P_McCulloughMD There is no need for any Covid Vaccines. Leave our children alone..
2022-06-11 23:39:41+00:00,@darkturkey27 @VictoriaPolice No I actually don’t. This is my experience. I actually know more people who have gotten sicker after the vaccine than after catching covid. Once again my experience
2022-06-11 23:39:31+00:00,"Dr. Fauci Just Gave This Essential Virus Update

#health #coronavirustips #coronavirus #news #dr.fauci #covidvaccine
https://t.co/O4GRBVCY5a"
2022-06-11 23:39:22+00:00,"@GBNEWS 2,000+ super rich caught faking covid vaccine status.
payments upto €200,000
alledgedly
A boss of one Europe's biggest drug companies (pharma mar)  is on the list..
what's going on ?
what does he know that makes him think the vaccine is unsafe ?
@AllisonPearson https://t.co/gA8IrVJLnS"
2022-06-11 23:39:00+00:00,"@AlixG_2 Generally I would agree with you but I believe that a large number of people have DARK BLACK SOULS. @JustinTrudeau 
It's now easier to blame someone's death on Covid than it is to report the death was caused by the Covid Vaccine. The death is still determined a death by Covid."
2022-06-11 23:38:52+00:00,@covid_parent That's one of the side effects of the Covid-19 vaccine. Inform yourself.
2022-06-11 23:38:47+00:00,"@Fandango1Jimmy @Job22233 @stopbeingaderp @Out5p0ken actually a lot of people have said covid isnt real. and its a good thing i never claimed the vaccine was 100% perfect with no side effects ever, just that its significantly safer than actually catching covid without having gotten it"
2022-06-11 23:38:42+00:00,"Moderna’s Covid Vaccine Is Effective in Children Under 6, F.D.A. Says https://t.co/1AUffrUw4L"
2022-06-11 23:38:39+00:00,@RBReich These are the same people who lied about covid and vaccines for the past 2 years. They lied about President Trump for 6 years now and everything has been proven false. You want me to believe any bullshit they come up with.  You are incredibly naive.
2022-06-11 23:38:17+00:00,"@Carlotta554 That’s because the vaccine isn’t really a vaccine. If you can still get Covid, transmit it and potentially still die from something you were vaccinated against it’s not a vaccine. It’s a therapeutic at best."
2022-06-11 23:38:08+00:00,"@therevdrcherry @jivebot And I sat next to someone who was Covid positive for 7 hours on Good Friday. Hugging, singing, etc. I'd had my booster so I'm pretty sure in that case it was the vaccine that held it off. Either that or I'm one of those naturally immune. Still not taking unnecessary chances."
2022-06-11 23:37:58+00:00,"@carly_solstice @BreezieLT Your OG comment

'…most, people dying of covid were super old and dying and if it wasn't covid it would have been the common cold'

has little to do with the point I think you’re trying to make. The above is less about perception of vaccines. It’s neo lib 'let it rip' ideology"
2022-06-11 23:37:54+00:00,"@mpc_xetts @sudburydotcom Like I said, do what you want.  Just don't force me to take a vaccine from Pfizer and tell me to trust them or gov't/Gates'-funded data.  We were told two shots would stop Covid and that clearly hasn't happened.  I'll look elsewhere for analysis, thanks.
https://t.co/vn9F41uB5R"
2022-06-11 23:37:50+00:00,@latimes Is this a possible side effect from the Covid-19 vaccine? Is any media outlet looking into that possibility or is it just bad luck? #AskingForAFriend
2022-06-11 23:37:47+00:00,"@LeChynaJames @BBCWorld Next you will be blaming pregnancy, on the covid vaccination. You realise, you had all the childhood vaccinations going? How can you be so stupid? This illness existed long BEFORE covid and and of it's vaccines."
2022-06-11 23:37:36+00:00,"@burgundy202 @BB_l_a_k_e @CNN And fyi, I didn’t forgot your repeated assertion that “gene therapy” proves the covid shot cannot be a vaccine and subsequent complete breakdown when I asked you to define the terms and explain why they prove what you’re saying"
2022-06-11 23:37:14+00:00,@brenda_attale @ElkheirNatalie @Yessrao @christophclarey We know now that you can still get and spread COVID when you are vaccinated. Even the vaccine makers and governments admit it can cause side effects like myocarditis. I’m vaccinated but I think it’s understandable for people to be hesitant.
2022-06-11 23:37:13+00:00,@Jstephen3716Jay @covid_parent I heard this is a side effect of the vaccine.
2022-06-11 23:36:52+00:00,"Some people are now posting a similar thing but about the AstraZeneca covid vaccine.
It's a genetically modified adenovirus so the manufacturer needed to get a license to ""release it into the environment"", but that simply means injecting it into people's arms. Not chemtrails... https://t.co/hfZbdGNESt"
2022-06-11 23:36:48+00:00,"@nytimes @boretrol it is from either covid (which is a failed attenuated bat vaccine developed by the WIV and @Baric_Lab/@peterdaszak)  or from the vaccine for covid.

https://t.co/Ouy2J6GpYN

either way-- culpability lies with @NIH.
predictably, @thedemocrats refused to subpoena anyone responsible"
2022-06-11 23:36:47+00:00,@WestsydeServer @justinbieber Dunno about those I only know there's 2 cases involving covid vaccines one was a 37 year old man the other a 78 pr something year old women both are Chinese or Japanese cases and neither actually prove that the vaccines caused ramsay hunt syndrome so it's unconfirmed
2022-06-11 23:36:47+00:00,"We are only starting to see what’s starting post vax- COVID vaccines linked to new type of incurable, fatal degenerative brain disorder - LifeSite https://t.co/15HXrJSQyM"
2022-06-11 23:36:45+00:00,"Moderna COVID Vaccine Safe for Kids Under 5, FDA Reviewers Say 

#technology #tech #technews #teknocks
via /r/technology https://t.co/pz8UvV8xrm"
2022-06-11 23:36:45+00:00,"#YouTube has censored and deleted this song I wrote about the #COVIDVACCINE #Covidvaccination #covidvaccineinjuries #CrimesAgainstHumanity .

Fortunately, you can still hear it here:

https://t.co/1iZnjn0Rv6

https://t.co/oykwL1wSwR

@StevePieczenik 
@PrisonPlanet 
@ggreenwald"
2022-06-11 23:35:56+00:00,"@DavidkHarman @esmerelda_green @RoniciaGump @nytimes Ahh..I see.
You believe it to be true because this article says so.

I suppose you still believe the vaccine is 95% effective and if vaccinated, you almost certainly won’t get Covid?

Yes David, The Times told you that too.

But please, carry on."
2022-06-11 23:35:48+00:00,"@covid_parent is facial paralysis called bells palsy a listed side effect of the mrna vaccine according to pfizer, the cdc, the fda?"
2022-06-11 23:35:14+00:00,@MountSinaiNYC Enjoy being paid off to spout  rubbish Dr Mocco? Thousands dead &amp; millions across the world are disabled/affected terribly by these mRNA Covid gene therapy https://t.co/iqU5VLvGsG colleagues know this. Have respect for vaccine damaged people - they know why they are injured!
2022-06-11 23:35:06+00:00,Without any evidence I am seeing many people blame the Covid vaccine for Justin Bieber’s diagnosis of Ramsay Hunt.
2022-06-11 23:35:02+00:00,"@K8Thom @LadySkimmington Public health “experts” have lied &amp; misled people for two years about COVID “precautions” &amp; vaccines, making them think they’re protected when they’re not, and in the process they’ve created an entire class of people like you who are completely disconnected from reality."
2022-06-11 23:34:58+00:00,COVID vaccine that’s what!!! https://t.co/R5H70p3NzW
2022-06-11 23:34:53+00:00,"When Tom Hanks dies some day at the ripe old age of 105, there will be idiot anti-vaxx morons on the internet saying he died of Sudden Adult Death Syndrome (a term invented by grifting bloggers to blame literally any death on COVID vaccines)."
