Datetime,Text
2022-06-13 23:56:19+00:00,"@CBCAlerts I like this rationalization of insisting that Canadians  take the vaccines to avoid Covid and later when they get it anyway telling them it's because they did not take the booster which is the same thing as the original vaccine.
His immune system must be getting very week."
2022-06-13 23:56:14+00:00,@DavidMorones82 @JaneSkjult @RobSchneider I disagree. The meme contrasts Covid with the supposed side effects of the vaccine (which are really not caused by the vaccine) with the intent of minimizing the former and emphasizing the latter. Why is death not mentioned as one of the symptoms? It clearly is.
2022-06-13 23:56:11+00:00,"@covid_parent Oh for god's sake!  It's not a vaccine!! it is a genocide jab!!! I know of 3people who have died from the deadly poison injected into them. 
People who say these things have definitely had the clot shot!!!!!!"
2022-06-13 23:55:59+00:00,"@hpha_news @HPPublicHealth Why?  It seems odd that you would require a vaccine that can permanently injure staff.  
Some people have heart damage or nerve injury after receiving it, and still test + for covid."
2022-06-13 23:55:52+00:00,"@howardskendolls @robbystarbuck @MartinDaubney @JustinTrudeau Tell that to people who still went to the hospital or still died bc of Covid regardless of shots. 🤣🙄🙄

Also, vaccines are made to prevent infection. When was your last small pox or polio infection?"
2022-06-13 23:55:51+00:00,"idgaf about whether you think COVID is a hoax or what’s in the vaccine bcs regardless of what people are dead. mass shootings are also back in full swing so you have to ask yourself who’s making money off all of this. 

that’s all that really matters"
2022-06-13 23:55:11+00:00,"@TrattenRabbit Vaccines are much less effective in immune compromised people, and vaccines don’t protect well against long COVID, which can be devastating for both healthy and chronically ill / immune compromised people."
2022-06-13 23:55:02+00:00,"@poochiewalker @EMac1957 @older_n_weirder @danielgoyal @PedalTrill I would too, don't think the NHS really works anymore.  However, even in the USA, I don't think you can pay for Covid vaccines or Paxlovid."
2022-06-13 23:54:53+00:00,"@PeteVogel3 @Chachans78 @BurcolC @AnarchoCorvidae @MaxBlumenthal Covid vaccines are good, ukraine war is justified and big corporations can make their own rules"
2022-06-13 23:54:37+00:00,"@RobSchneider Rob, statistics show about 1 in 300 Americans have died from COVID already and millions have long COVID. Can you please point me to evidence showing young people adverse reactions to vaccines? If questions need to be asked, let's see it. Thanks."
2022-06-13 23:54:36+00:00,A big week for children's Covid vaccines: Here’s what to expect  https://t.co/v3iJHtbgAJ via @nbcnews
2022-06-13 23:54:33+00:00,@idreamofwarthog @nytimes Guess who was required to get 4 Covid vaccines or lose their jobs and then ended up getting Covid anyways? Millions and millions of people
2022-06-13 23:54:24+00:00,"In what would be the last step in making the COVID-19 vaccine available to nearly the entire U.S. population, the FDA will meet to discuss the vaccine's rollout for kids younger than five. While hospitals are preparing for it, some parents aren’t sure. https://t.co/f7MfzGdrOf"
2022-06-13 23:54:22+00:00,@MatMvB @ImplicitGGT @AnimeExpo the overwhelming majority of people don't get badly effected by covid as we all now know..as for vulnerable it may help with worse effects of covid but vaccine doesn't last long and also can and has done in many cases causes harm (and will get worse the more boosters taken) ...
2022-06-13 23:54:08+00:00,you can just as easily graph wild covid exposure as you can vaccine exposure against rising cases of some new impact and get a compelling graphic
2022-06-13 23:53:50+00:00,@newscomauHQ 8 days after my 4th jab I tested positive for covid.  I'm thinking the vaccines were a joke.
2022-06-13 23:53:45+00:00,"@boisemayor 

Still forcing people to get vaccinated? You wanna tell my kids I died?

38-year-old woman vaccinated against Covid-19, who developed a deep vein thrombosis weeks after getting vaccinated, died due to complications caused by the vaccine according to news reports."
2022-06-13 23:53:15+00:00,@PamelaHensley22 Just like Hunter’s laptop was “debunked” and Covid Vaccine injuries were “debunked”….🙄
2022-06-13 23:53:14+00:00,"@JustinTrudeau Stop calling it a vaccine.  It's not a vaccine, because of the narrow immune response created by it.  And obviously, from having two variants prior (so natural immunity), we can still contract COVID.  If you don't want the ""vaccine"" then suffer the consequences."
2022-06-13 23:52:56+00:00,@JustinTrudeau Shove your vaccine up your ass and hopefully it’ll be more effective next time and you won’t get Covid-19!
2022-06-13 23:52:56+00:00,"The various things like sudden cardiac death (which may or may not be rising) are really dangerous to discourse, because without evidence, people can claim/imply it's vaccines OR covid exposure, and both are at least reasonably plausible. (and it may be both)"
2022-06-13 23:52:55+00:00,@BlaylockMooky @JCDeardeuff @Quoimio @mario19795947 @LauriHWilliams @frugalsues @umfpt @LifechoiceN @arduatendit @Unity_Coach @GeezercitizenX @PrickyRicky1 @OXHarryH1 @TracyMMPohill @Justin00Wilton @ADevotedYogi @andrew7rd @dm43046721 @roadstersmart9 @rospay15 @Scary7Dr @Nissim_Levy @____MindlessX3 @TakeThatChem @CoryRove @aka_c00lest @scalefree @tinyasura @CyaeghaUK @cyberdyne @David_G1ZQC @MoeZuraJr @stephenHarper9 @Goofymansmoo @Tresure15267590 @Simple_Truth21 @Me86104066 @6x10E23 @upperclasstwit4 @o0ned @Spacebuds67 @ThorAxe7 @JRHorsting @eric_heffernan @AcMagnolia @dukeye @eschbachfamily @NP_Pubs @MarioTabone7 @fredric_parsons Thanks for playing along.  You just made our point for us.  Spikes occurred after vaccines were rolled out because covid doesn't care about your in-effective vaccines. There aren't enough unvaxed to account for all the cases after mid/late 2021.
2022-06-13 23:52:43+00:00,"@WallaceVoodoo @latin_italian_w @spcwaller92 @gutgremlins @RobSchneider 2/2 Here's a Video of Yet Another Doctor Putting his name behind what he has to say About the Covid Vaccines!!👎👎
https://t.co/oibaJpTFJw"
2022-06-13 23:52:41+00:00,"@JohnsonvilleBr9 @Saskbornretiree @ShenandoahWrit1 @SharonT20519250 It's scary stuff.
I regret having it.
I'd still like to know how much these conditions have increased from previous years before the vaccine.  
I've felt dodgy since I had Covid in February but I had the Vax in December. 
I wonder ,how long is the risk of injury after Vax ?"
2022-06-13 23:52:36+00:00,"@TedCruzIsAPile @jtjones_21 @NotAFelineEsq @Cheeseboogler @TheTacoBellJoe @JustWhatcause @logicfarm101 @mbucy57 @jakepaul The varicella virus, which is in the Covid vaccine, is directly related to Ramsey Hunt Syndrome."
2022-06-13 23:52:28+00:00,@bttrfly76 @HotTake90000959 @MSNBC How did Trumpty enable Pfizer in their effort to create a Covid vaccine? And now you must provide a source for your claim.
2022-06-13 23:52:09+00:00,"@BeccaSchenker My conclusion would be that the vaccine didn't work or made it worse. 
It is VERY RARE for children to be very sick from Covid. The vaccines are known to cause the issues you describe."
2022-06-13 23:52:06+00:00,@Marissaisapeach @JoeMcCune1 @littlehouser101 @RobSchneider I'm sorry but your anecdotal or personal daily observations do not match the consensus of the medical community as a whole. The vaccine was originally made for the wild-type covid and it was very successful against at.
2022-06-13 23:52:00+00:00,"@DustyM06068674 @JennaFriesen5 @JustinTrudeau “Plague rat” 😐

Y’all are sounding more and more like Uncle Adolf each passing day. 

The dude has 3 shots and he’s been in isolation for Covid 3 times as of today. Have you written a thank-you letter to Trump yet for the vaccine you think saved the world?"
2022-06-13 23:51:55+00:00,"Virus Expert Predicts When Pandemic Will End

#news #coronavirus #coronavirustips #health #covidvaccine
https://t.co/oEtonAABBc"
2022-06-13 23:51:52+00:00,"@heinroxane @enews 😂😂😂 the ""vaccine"" side effects is long COVID. Wake up"
2022-06-13 23:51:48+00:00,"@rising_serpent Take away Big Pharma's immunity from COVID-19 vaccine* lawsuits and that stuff will be off the market faster than Hunter Biden chasing a Chinese hooker.

*Not vaccines"
2022-06-13 23:51:41+00:00,"@Grinchonicle16 @pink_n_pretty_ Depends which time period you look at. More died in the year we had vaccines than the subsequent 2 years Covid arrived. And of those, proportionately more died in vaccinated groups than not."
2022-06-13 23:51:28+00:00,The U.S. has wasted over 82 million Covid vaccine doses https://t.co/KxyXnnbf8b
2022-06-13 23:51:23+00:00,"Gets vaccinated.
Catches COVID.
Requires vaccine passports.
Catches COVID again. 

A celebrity vaccine love story in 4 parts. https://t.co/bTiMd8sIst"
2022-06-13 23:51:01+00:00,"Covid-19 vaccine hesitancy is a public health problem, and a study in the Czech Republic suggests simply informing people that doctors have faith in the new vaccines can make a small difference https://t.co/WzdIfS7HDY"
2022-06-13 23:50:58+00:00,"@cco8226 @melaniejoly She’s about to claim that she too, has Covid  and is thankful for her vaccine"
2022-06-13 23:50:46+00:00,"@twointheworld @CovidMemo @CBCEnt And MSM takes great pains not to mention the V-word. 
""Fully vaccinated couple have various syndromes typically associated with Covid Vaccine"" 
Nothing to see here, folks, move it along."
2022-06-13 23:50:46+00:00,@MelissaMbarki @JohnThomasUK @ElliAdventurer The covid vaccine is a non-sterilizing vaccine. Meaning that it can only really help with symptoms...nothing else. It is really like a combination of an analgesic and therapeutic.
2022-06-13 23:50:38+00:00,"I what universe is this result supportive of administering? 

FDA: Pfizer COVID Vaccine Good for Young Children Despite More Severe Cases Among Vaccinated
https://t.co/BRGGgUwC2z https://t.co/NJDjeqpDR0"
2022-06-13 23:50:38+00:00,"@Bob_Wachter A friend, 34 years old, female, healthy, had a mini-stroke a few weeks ago. UCSF believes it is post-Covid breakthrough infection related. I’m glad you’re talking about these risks. Because we need more research and we need better vaccines."
2022-06-13 23:50:27+00:00,"@KavuPato @trapperjohn37 I don't know if I'd call this a ""vaccine"". Every other vaccine virtually stops the disease it was developed for (small pox, polio, measles, diptheria, etc.). This one only lessens the effects of Covid. It's more like a therapeutic than a vaccine. What it can't cure is fear."
2022-06-13 23:50:26+00:00,"@DaffyDay @Deeval33 Stages of the Vaccine
1. Change the definition of Vaccine
2. It will prevent you from contracting Covid
3. Oops, you can't transmit it
4. Oops it will reduce symptoms (no way to quantify this)
5. Oops: 12% effective for a week
Good luck lab rats!"
2022-06-13 23:50:12+00:00,"@JustinTrudeau So if the vaccine isn't going to stop you passing Covid around your fellow Canadians... why impose vaccinate mandates and dependant restrictions on everyone else?
Could it be that you are in fact, pathetic?"
2022-06-13 23:50:09+00:00,Interested in the status of a vaccine developed to specifically target omicron variants - As Health Secretary Becerra tests positive for COVID-19 twice in less than a month. ⁦⁩ ⁦@cramersmd⁩  https://t.co/BCjTjt80pN
2022-06-13 23:49:44+00:00,Public Health wrong to fire Sudbury nurse for refusing COVID vaccine: Arbitrator https://t.co/OGPmUJgUym
2022-06-13 23:49:39+00:00,@freyas_house Every person I know who has had COVID multiple times is vaccinated. How are they still talking about this as an effective vaccine?
2022-06-13 23:49:29+00:00,"@Shakespreacher @Deeval33 Stages of the Vaccine
1. Change the definition of Vaccine
2. It will prevent you from contracting Covid
3. Oops, you can't transmit it
4. Oops it will reduce symptoms (no way to quantify this)
5. Oops: 12% effective for a week
Good luck lab rats!"
2022-06-13 23:49:18+00:00,"@Michigan_Noah @adamcifu So much for vaccines!  Anyhow, they wouldn't release me until I had the Covid vaccine, because the dialysis clinics required it. Everyone at the clinic is still required to wear a mask. Yes, I wear a mask when I go out.  Not because it's required. I don't think others should be"
2022-06-13 23:49:14+00:00,"@BeccaSchenker You cannot possibly know where your child contracted Covid, and you cannot know whether or not their symptoms are due to Covid or the vaccine. Two things are clear, however - children are at a vanishingly small risk from Covid, and the vaccines have caused many injuries to them."
2022-06-13 23:48:22+00:00,Just proves that the vaccines do not protect against COVID.. The good news is that a healthy natural immune system does also that COVID has evolved into a mild form no worse than the common cold https://t.co/KArjRGu0Ul
2022-06-13 23:48:19+00:00,"Now anti-vaxxers are claiming @justinbieber got Ramsay Hunt Syndrome from the covid vaccine. Wrong.

These folks blame Any health condition/injury on the vaccine...someone could get bitten by a mosquito and they'd be like ""Mosquitoes are attracted to CoViD vAcCiNe InGrEdIeNtS"""
2022-06-13 23:47:59+00:00,"@JustinTrudeau I am not vaccinated or boosted and I’ve had covid once.  Ironic how neither myself, nor my husband, never caught covid for almost 2 years, until his employer forced the vaccine on all their employees.  Things that make you go….Hmmm 🤔"
2022-06-13 23:47:51+00:00,"@guy_hamil @CBCAlerts The nature of Covid is that the severity of the infection is a crapshoot. Professional athletes have had severe problems while overweight diabetics have escaped unscathed. YOU ARE LUCKY. It’s your roll of the dice. 
Vaccines work and are the smart choice"
2022-06-13 23:47:49+00:00,I am not vaccinated and never got covid. You are and got it twice and still you are pushing that vaccine on everyone...... not the brightest light bulb in the pack.
2022-06-13 23:47:45+00:00,@CBCAlerts More proof that the Covid vaccines simply do not work
2022-06-13 23:47:41+00:00,"@Daniel_Frohlich @Deeval33 Stages of the Vaccine
1. Change the definition of Vaccine
2. It will prevent you from contracting Covid
3. Oops, you can't transmit it
4. Oops it will reduce symptoms (no way to quantify this)
5. Oops: 12% effective for a week
Good luck lab rats!"
2022-06-13 23:47:32+00:00,@ChrisWickNews Are you kidding? They are. So many strokes and blood clots and heart attack deaths from covid pre-vaccine. Every vaccine side effect you are worried about happens with covid infection at higher incidence. Studies. Hospital data. Look it up.
2022-06-13 23:47:29+00:00,@LeDevoir me semble ça fait 4 fois qui a le covid depuis 2020. pense qui a un problème. moi qui n'est pas vacciné na jamais pogné le cov id
2022-06-13 23:47:28+00:00,"@mo26100486 @NSWHealth the vaccine has weakened people's immune systems. hence the endless covid cases. add the sudden death syndrome and vaccine injuries. yesterday, a 38 year old celeb chef dropped dead &amp; a 51 year old footy coach went to icu with blood clots. perfectly normal &amp; nothing to see here!"
2022-06-13 23:47:19+00:00,"@SusieSpur That is so encouraging!  I had Covid, Covid Pneumonia, an adverse reaction to the vaccine (had soon after pneumonia) and developed FND.  Trying to hard to feel normal again.  This great news helps!"
2022-06-13 23:47:18+00:00,@ryck_nancy I like his rationalization insisting that Canadians take the vaccines to avoid Covid and protect others and later when they get it anyway such as he does he tells them it's because they did not take the booster which is the same thing as the original vaccine that did not work.
2022-06-13 23:47:10+00:00,"✅ Chipley 🚨 Wednesday, June 15, 2022
COVID-19 Vaccines or Boosters Available 
Northwest Florida Community Hospital
NFCH Specialty Center
Hours: 1 pm - 3 pm 

#NFCH #COVID19 #Vaccines #Chipley #Florida #WashingtonCounty #Moderna #Pfizer #JNJ @WashingtonCoFl @NFCHospital https://t.co/8bfwZcgZJv"
2022-06-13 23:47:08+00:00,@danaparish @CNN @CNN is helping spread covid with the false message that vaccines alone are enough. Since Biden got elected they have been downplaying covid. They are covid hypocrites. Vile that CNN still has Leana Wen on. Wen blocked me and others for telling her she is wrong . @CNN @donlemon
2022-06-13 23:46:43+00:00,"@thehill Another one that will say 

“I’ve tested Covid positive, but feeling well. That’s because I took my shots and got my boosters. You should too!”

I’ve never in my life seen people take a vaccine and then get infected and be thankful that they took the vaccine.... Wtf?"
2022-06-13 23:46:32+00:00,"@JustinTrudeau Huh sounds like your vaccine shots are not working sir , I’ve never had a shot annnnnnnd never had Covid nor had to hide from family or friends.Looks to me that you’re doing something wrong 🤔"
2022-06-13 23:46:20+00:00,@JohnM53093509 @ClayTravis Why does a person who has nearly a 100% chance of surviving COVID take a shoddy vaccine?
2022-06-13 23:46:03+00:00,FDA says Pfizer's COVID vaccine is safe in children under the age of 5 as agency targets June 21 rollout https://t.co/fbwjjrGVcE
2022-06-13 23:45:38+00:00,Biden Administration Makes Available 10 Million Doses of COVID Vaccine for Kids Under 5 — Before FDA Authorizes Shot https://t.co/VSpZs7V6eB via @epochtimes
2022-06-13 23:45:38+00:00,"@TheEliKlein It has nothing to do with the covid vaccine or the covid virus. It's a completely different virus. 

https://t.co/pei5WXRGcS"
2022-06-13 23:45:37+00:00,"Get vaccinated or tested for COVID-19 at no cost! 
Visit any of the UC Davis Health CRHD's MOVE IT UP clinics happening across Sacramento and Yolo counties.
Vaccine clinics can be found on https://t.co/S1t77oXI58 (walk-ins are also welcome) and testing clinics are walk-in only. https://t.co/YiXkXWOMJ5"
2022-06-13 23:45:26+00:00,@DFisman @savoirfaire_2 The vaccines are obviously subpar. Those who took the vaccines are getting infected and are exposed to the consequences of covid infection. Masking is the only true defence available at this time.
2022-06-13 23:45:16+00:00,"📣Poll: Should health advocates of #COVID19 vaccine mandates be blacklisted by #CDNmedia? 

⚠️ Wrong = Permanent 🥚 on face
( 🦅 told ya so)

@CanadianPress #COVID #CDNhealth #CDNpoli #ONpoli #ABpoli #BCpoli #SKpoli #MBpoli #QCpoli #NSpoli #NBpoli #NLpoli #PEIpoli #ABleg #Canada"
2022-06-13 23:45:13+00:00,@freyas_house Seriously. How is this even our reality? Remember when the way to stay healthy was eating well and exercise? Now it is pumping your body full of COVID vaccines.
2022-06-13 23:45:09+00:00,@dimeson9 @criscokid0607 @Covid__Survivor You did a librat research! Stop! You are wrong. These vaccine are not good!
2022-06-13 23:45:06+00:00,"There's absolutely no reasons to inject a baby with an experimental mRNA vaccine against covid-19.

None.

There's only risk, zero benefit."
2022-06-13 23:45:05+00:00,"Several months after older children became eligible to get vaccinated against Covid-19, the United States might be just days away from offering vaccines to those younger than 5. https://t.co/yLQu0wtRF1"
2022-06-13 23:45:00+00:00,"@Breck_Worsham It is frustrating that people are so dumb. Many doctors are now warning about the multiple ways that having Covid damages body systems. Formation of many blood clots is one well known way. Shingles, which causes the syndrome Bieber has, is another one. It's Covid, not vaccines."
2022-06-13 23:44:57+00:00,"@sdbaral @zchagla As long as people are given the choice and understand, and not coerced/forced to take them in order to maintain their dignity, as has been removed from many Canadians over COVID vaccines, then I'm all for positive public health messaging. Right now, trust is low though. Good luck"
2022-06-13 23:44:55+00:00,"This is our free to travel, incompetent leader. How many vaccines have you received and how many times have you caught COVID now? https://t.co/Egtm5QEbir"
2022-06-13 23:44:50+00:00,@JustinTrudeau Huh? You've allegedly taken the phoney vaccine &amp; claimed you had #Covid when the #TruckersForFreedom arrived in #Ottawa. Shouldn't you have antibodies? 🤣🤣🤣
2022-06-13 23:44:49+00:00,Ruling favours Sudbury nurse fired for refusing COVID vaccine https://t.co/W2JwA4I91U via @SooToday
2022-06-13 23:44:46+00:00,"Virus Experts Just Issued COVID Surge Warning

#coronavirus #covidvaccine #news #coronavirustips
https://t.co/KJfQSxzYLY"
2022-06-13 23:44:42+00:00,@LongCovidKids @baldypidge @LCKIreland @LongCovidSOS @jneill @LCKNIreland @long_covid @LCKScotland @ChildrensComm @nadhimzahawi @sajidjavid Shame you are ignoring the vaccine injured and still advocating that small children are jabbed en masse
2022-06-13 23:44:36+00:00,@AYal86945465 @NSWHealth the vaccine does not stop covid. it never did. all governments lied and they continue to lie and push this po!son!
2022-06-13 23:44:35+00:00,"@SkyPl0xs @sassy11283 @DJTTracker Trumps Covid plan of Op. warp speed created the 1st vaccine for the original Covid that saved MILLIONS of lives. Biden’s Covid plan is to use the same vaccine despite the virus mutating into different viruses causing nearly 500,000 deaths."
2022-06-13 23:44:28+00:00,"@AnikaDenton Greed. We know Paxlovid works well and helps to prevent Long COVID and yet we're not doling it out to everyone as we should. And now the same with monkeypox. We should have enough vaccine but we don't. 

So tired of the neglect."
2022-06-13 23:44:27+00:00,"BOMBSHELL: Pfizer's own documents admit that mRNA covid vaccines... https://t.co/KTQJrrNXOb 
#freedomsphoenix"
2022-06-13 23:44:18+00:00,"@RepAndyBiggsAZ I must’ve missed the science that stated vaccines will prevent you from contracting Covid. I guess Trump should’ve done a better job with “Operation Warp Speed,” right? 🤦‍♀️"
2022-06-13 23:44:14+00:00,@GoddamnDa @JSNWNSTNLY @nilikm Vaxxed or not you will get sick. No amount of vaccines or masks will stop it.   Lowering your risk is the the latest liberal lies. Remember we were told “you won’t get COVID with the vax” until that was proven wrong.  Just like “lowering symptoms” will be shortly.  Just wait
2022-06-13 23:44:06+00:00,"@GerardMcNeil7 @gmacofglebe It's just that those who approve whether vaccines are legal for distribution or not, had decided that the risks of covid outweighed the risks involved post vaccination. That is not a conspiracy. Thats why they have a PROVISIONAL APPROVAL"
2022-06-13 23:43:55+00:00,"Surgeon General Just Issued This ""Tough"" Warning

#health #coronavirus #covidvaccine #news
https://t.co/2g2rEi85Kp"
2022-06-13 23:43:50+00:00,"@Eric25178848 @Mariana__Mi @DrZoeHyde @rejayrere ""Moderna's Covid-19 vaccine is safe and generated an immune response in children ages 6 months through 17 years that's comparable to the response in adults, according to documents posted by the US Food and Drug Administration""

https://t.co/iL1P6qEPaJ"
2022-06-13 23:43:50+00:00,"@Tampa_Egret @nomnkj @healthyrespect1 @sarahjc100 @DrEricDing ""The vaccines are still effective at reducing risk of serious illness""

Which serious illness are they effective at reducing? If they are so effective, why is Fauci pushing to get Paxlovid avail for everyone who tests positive for Covid? If the vax works, why take another drug? https://t.co/weGJQKlr4H"
2022-06-13 23:43:38+00:00,@TheRealCircleA @michaelmalice What kind of decorations do you have for grifting season? Wear the holy masking cloth and hoist up your colors of yellow and blue. Did you take three helping of the COVID vaccine sacrament?
2022-06-13 23:43:32+00:00,"Dr. Mike Yeadon, former Pfizer VP: devastating COVID response and harmful COVID Vaccines https://t.co/lIO6y3OWJ5"
2022-06-13 23:43:12+00:00,"@CNN CNN sounds like Fox News when talking about covid. Vile that you have Leana Wen on. Obvious vaccines aren’t enough. CNN is helping spread covid with this false
message."
2022-06-13 23:43:01+00:00,"@gizmosudo @9NewsMelb @msanto92 If you’re not aware of vaccine injuries and what it can do you should probably start listening yo personal stories, which have been easy to ignore while we barrack for institutions over people. https://t.co/e30IL2QsKY

People have really good reasons for not wanting a covid jab."
2022-06-13 23:42:59+00:00,@StrochimT @mooseknuckle250 @Crazy_GS @drmatthewdc @JustinTrudeau The FDA approved the vaccines for emergency authorization use based on a 95% reduction in the transmission of COViD (ironically proven false with Phizer’s own documents). But they were so sure of its efficacy that they even discontinued the placebo arm of the trial. 🤡
2022-06-13 23:42:46+00:00,"@_whitneytaylor @jtjones_21 @NotAFelineEsq @Cheeseboogler @TheTacoBellJoe @JustWhatcause @logicfarm101 @mbucy57 @jakepaul I've failed to find a single reputable source over Bieber's facial paralysis and COVID being linked.

Or really any study finding a link between COVID vaccine and RMS. I'm sure you are vaccinated for numerous diseases, but go ahead and risk your life with COVID"
2022-06-13 23:42:44+00:00,"FREE COVID Vaccination and Testing @ Ke Ola Mamo June 14, from 3pm to 6pm. Vaccines for ages 5+ will be available as well as booster shots (Johnson &amp; Johnson vaccine will NOT being offered).

#CovidPau #OneOahu #COVIDnotPau #HawaiiCOVID19 #HIGotVaccinated #Waianae #KeOlaMamo https://t.co/GLPTT6DuYw"
2022-06-13 23:42:38+00:00,@JeMari81 That’s so freaking stupid!! As bad as thanking the vaccine and super boosted and getting Covid and thanking the vaccine
2022-06-13 23:42:25+00:00,"@nowicu2 @AdamKinzinger @Variety It really is.  For the last couple years people have been banned for stating truth about Covid, vaccines, masks, homosexuality, etc.  Now those same folks are whining about his control over his house as people attack his name."
2022-06-13 23:42:21+00:00,It seems like vaccines create Covid
2022-06-13 23:42:13+00:00,Basically if you are conservative and consistently keep saying/tweeting/blogging very ordinary common sense stuff about COVID and vaccines generally I am ridiculously and horrifyingly impressed
2022-06-13 23:42:09+00:00,"@Eric25178848 @Mariana__Mi @DrZoeHyde @rejayrere Oh dear, you have drunk deep at the well of misinformation 

Vaccines wouldn't be approved for children unless safe. Why do you think there has been a delay as they roll it out cautiously down the ages?

The risk of vaccine injury is much much lower than the risk of long COVID"
2022-06-13 23:41:59+00:00,@POTUS Do not let California restrict trucks older than 2012! They are creating the backlog and delayed shipping! Along with mandates for Covid vaccine!
2022-06-13 23:41:58+00:00,"@tedfrank You should compare vaxxed vs unvaxxed people who catch Covid for the first time, or vaxxed vs NI for second time catching Covid. In either case vaccines massively outperform the other group"
2022-06-13 23:41:58+00:00,"@TGrammie2 The covid vaccines are worthless, liberals don't seem to understand that concept!"
