Datetime,Text
2022-06-14 23:57:52+00:00,@SenRickScott @SenatorLujan But you don't think that the Covid vaccine and MASK Mandates work?????? SHUUUUUTTT UUUUUPPP Cackle! https://t.co/TeCnWmSFAg
2022-06-14 23:57:45+00:00,@SlipCycle @CanadaSOS1 There is a greater chance you will be dead by covid than I will from a vaccine but thanks. I just hope you're sterile so the only life you're ruining is your own.
2022-06-14 23:57:44+00:00,@McNutcase Cause the % that got long polio seems to be comparable to long Covid and we had a damn vaccine eradication campaign for that!
2022-06-14 23:57:39+00:00,"If Pfizer’s COVID-19 vaccine is added to the pediatric vaccine schedule, and if it’s mandated like other childhood vaccines, it will become an evergreen market representing billions of dollars to the drug companies. #LeaveOurKidsAlone  https://t.co/YXj17Z5wEq"
2022-06-14 23:57:38+00:00,"Feeling grateful for my awesome GP who has just arranged for me to have my 4th Covid-19 vaccine.

My third was in December 
I subsequently caught Covid-19 in January and am now experiencing extreme fatigue.

I’m also chronic asthmatic with lung damage from influenza ,pneumonia"
2022-06-14 23:57:27+00:00,"@rnz_news Govt responded well to COVID in novel and difficult times, balancing public safety with business needs.

Not perfect but effective, unlike the UK with 200000+ dead.

Vaccine mandates are unnecessary in a scientifically literate population. Protests signify dangerous ignorance."
2022-06-14 23:57:11+00:00,people who get the covid vaccine have a 100% chance of eventually dying
2022-06-14 23:57:01+00:00,"I remember where it was a year and a half ago you idiotic fool. Gas was $2.42 a gal, store shelves were stocked with baby formula, tampons and FOOD and inflation was less than 1.4% 

And his covid response/vaccine push killed more than 1 million Americans under his watch 🖕 you https://t.co/dIvRHRqvSV"
2022-06-14 23:57:00+00:00,Day 3 with COVID in the house. I have an autoimmune disease. I have been so scared. I've had 4 vaccines. I am happy to say that I have no symptoms yet. I am SO grateful...so far! Don't want to jinx myself!!
2022-06-14 23:56:47+00:00,@WarszawaScream @itslittletunny This sort of thing is how people ended up buying into the idea that covid vaccines have tracking devices in them. People somehow dont know that tracking devices just dont come that small.
2022-06-14 23:56:29+00:00,@ChildrensHD @MikeBForza #vaccineinjuries #moderna #fda #fraud #bigpharma #GreatReset #vaccine #covid #fauci https://t.co/rxSgGp2Jdb
2022-06-14 23:56:11+00:00,"@9QY7dPhzEMASYnd Unfortunately, this is one of the many side effects no one can predict and hence to avoid prior to injection of Covid 19 vaccines or contracting Covid-19."
2022-06-14 23:55:19+00:00,FDA Advisers Back Moderna’s COVID-19 Vaccine for Older Kids https://t.co/MXztNoIML3
2022-06-14 23:55:12+00:00,FDA Advisers Back Moderna’s COVID-19 Vaccine for Older Kids https://t.co/On9aec8TW8
2022-06-14 23:55:11+00:00,"@krebiozen @isabelltemple @AspAlaAsnAsnTyr @provaxtexan @Shithappens119 @TMzedg @WalterTAllen @joshisu5 @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @djchicus @ShockTraumaRN @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @richykirsh @TonyBaduy @dann58638436 @malo_j @kevinault @chimera414 @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @kath2cats @Frosty69B @SkepticalMutant @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @AndrewLazarus4 @PremierImproves @iiiiii_x_iiiiii @FvckYourFear @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth @skepticalprune @ShockTraumaNP I guess if you can keep saying that, I can keep saying that the vaccines do not reduce infection, duration, transmission or deaths and vaccinated people seem to get more covid."
2022-06-14 23:54:46+00:00,"@Limbictweets Perplexing. To what benefit is a vaccine mandate, as it relates to COVID-19?"
2022-06-14 23:54:41+00:00,"AUSTRALIA:

2022 JUN 13 Outright Lying: Australian scientist hits out at TGA after ‘life-changing’ Covid vaccine injury.
Australian Medicines Regulator “TGA” is uninterested ie. simply “Do Not Want To Know” 
https://t.co/xqQxl4QU31 https://t.co/kJsBoMkau6"
2022-06-14 23:54:35+00:00,"@Paul75391182 @OlegKerpotkin @LooneyTunes2233 @GoldenNoel @Cooper19874 @ammarh4420 @RepCasten I’m not vaxxed neither is my wife or high school kid and we all had Covid, this is about a man posting the death of a child , that nobody knows if it was vaccine related and folks bring the vaccine into play, ASSHOLE"
2022-06-14 23:54:29+00:00,"@JustinTrudeau Covid smashing Trudick again,cause vaccines don't work. https://t.co/yDly8qdIIT"
2022-06-14 23:54:24+00:00,"@isgreat @JustinTrudeau Vaccine doesn't prevent you getting covid,  it keeps you from potentially being hospitalized and masks protect you from me, it doesn't protect me from you not wearing one"
2022-06-14 23:54:16+00:00,"Virus Expert Just Issued This ""Essential"" Update

#covidvaccine #news #coronavirustips #coronavirus
https://t.co/wMMdwLR8Lk"
2022-06-14 23:54:13+00:00,"@RNAScientist Covid ""vaccine"" adverse events are what caused the rise in all cause mortalities. I don't need good luck explaining it, a calendar will do; they dovetail perfectly with the commencement of these leaky barely-tested never tried on humans mRNA medical experiments; NOT with Covid."
2022-06-14 23:54:09+00:00,@thegoodgodabove Go vegan. Stop getting covid vaccines.
2022-06-14 23:54:02+00:00,"@PMc276 It's 4 weeks since I had Covid, starting to feel more my usual self. Cough is easing at long last. Don't know how we'd be without vaccines."
2022-06-14 23:53:50+00:00,"@PanickedFoodie @Alan_Taylor_314 This is before vaccines, here's the UKSHA review of 8 studies on vaccines and Long Covid showing a 50% reduction in most studies and an even larger reduction for those young and healthy https://t.co/S5v1OnbBUO https://t.co/zgHZrI3OmR"
2022-06-14 23:53:44+00:00,#AstraZeneca's Covid-19 vaccine well tolerated and immunogenic in kids aged 6-17 years: Lancet study https://t.co/L47imxvEtf
2022-06-14 23:53:31+00:00,"@SenRickScott Republi-Con politicians have voted down every solution to national problems:
Baby Formula
Gas price gouging
Gun legislation
Civil Rights
Voting Rights
LGBTQ
Immigration
Women's Rights
Social Security
Medicare
Affordable Healthcare
Covid Vaccines https://t.co/6f8pnaigLT"
2022-06-14 23:53:11+00:00,"4 Places You'll Most Likely Catch COVID, According to Dr. Gupta

#covidvaccine #news #coronavirus #coronavirustips #health
https://t.co/gBSEEfn5HA"
2022-06-14 23:53:10+00:00,"I am begging anyone who will listen to understand that conventional knowledge about the pandemic is fundamentally wrong.

Vaccines weren't and aren't a magic bullet.

COVID is a mass disabling event, and you are at high risk of it disabling you even if you are fully vaxxed."
2022-06-14 23:52:58+00:00,"@JustinTrudeau To be clear... Acknowledge the Pfizer document releases and tell the truth. No, vaccines are not the answer to covid 19."
2022-06-14 23:52:38+00:00,"Covid-19 vaccine mandate for federal employees will end on June 20, 2022 announced by Treasury Board Mona Fortier for the Trudeau government https://t.co/EDZpZHDAjc"
2022-06-14 23:52:37+00:00,@SCMPNews New subvariants makes Zero Covid unworkable. Either their new vaccine work or they have to get ready the hospitals and morque.
2022-06-14 23:52:23+00:00,FDA overwhelmingly back Moderna COVID vaccine for ages 6-17 https://t.co/YfSxVO9TvD via @nypost
2022-06-14 23:52:14+00:00,"@RonInsana Here's another factor to consider when thinking of the macro environment; This is from Mace Rothenberg, MD the Pfizer CMO who oversaw the COVID vaccine: ""New mutants are continuing to arise. The latest are BA.4 and BA.5. New variants tend to be more"
2022-06-14 23:52:02+00:00,"@mal_skinner @Lujan588 @akfeministfrog @graeme_0 @BrendanDonahu17 @DrHarryThomas For me it was equal. 

Days of sustained blood clots are life threatening whether from vaccine or COVID."
2022-06-14 23:51:58+00:00,@HeathER49366593 @Morlah5 @JustinTrudeau Still not understanding that the vaccine was a monumental failure and does nothing to protect you from getting or transmitting Covid.
2022-06-14 23:51:57+00:00,@RinoRooter Long COVID is just a euphemism for vaccine injuries.
2022-06-14 23:51:21+00:00,"@RobSchneider Right, they don't want you to ask questions either, beware the Covid vaccine"
2022-06-14 23:51:18+00:00,"""No significant differences were found in the immune protection against SARS-CoV-2 among BA.1 and BA.2 cases based on vaccine doses, vaccination timing, and COVID-19 history...no differences in the severity outcomes, duration of hospital stay, or likelihood of discharge l..."""
2022-06-14 23:51:13+00:00,@3rdtimewalter @KellieJ03005616 @JustinTrudeau I did. 3 times. I’m young and healthy. I caught Covid twice. The vaccine is bullshit.
2022-06-14 23:51:01+00:00,"SPRINGFIELD, Ill (WAND) - An FDA advisory committee is considering authorizing the use of covid-19 vaccines in children as young as 6 months. Moderna is currently only authorized for adults, but the panel will discuss approving it for children aged … https://t.co/CGWSaYclnz"
2022-06-14 23:50:53+00:00,We could have 20th generation masks with variations comfortable and effective for every person.  Ventilation and filtration and monitoring in every building.  Vaccines and tests rolled out for every new variant.  Capitalists chose us suffering from COVID-19. https://t.co/CpVlpK1uBi
2022-06-14 23:50:44+00:00,"@krebiozen @isabelltemple @AspAlaAsnAsnTyr @provaxtexan @Shithappens119 @TMzedg @WalterTAllen @joshisu5 @raouldukeerik @KStateTurk @WendyOrent @doom37455413 @djchicus @ShockTraumaRN @JonesBonus @mpc_xetts @lazlowoodbine42 @mcfunny @richykirsh @TonyBaduy @dann58638436 @malo_j @kevinault @chimera414 @volpiranyas @BhChillin76 @Tryingmypatient @JonathanHannah @Jaytee116James @kath2cats @Frosty69B @SkepticalMutant @JamesLynchGTC @paramaniac9 @nuhope2022 @AlBowers1 @Willard1951 @AndrewLazarus4 @PremierImproves @iiiiii_x_iiiiii @FvckYourFear @andylumm @Alex_on_A14 @isthisnetaken @itisjustmebabe @Diar380 @realshocks @756Elizabeth @skepticalprune @ShockTraumaNP It might be saying that the vaccine causes problems with the immune system.
Justin Trudeau has had covid 3 times. He's been vaccinated 4 times and wears 2 masks.
I'm no mask, no vax and no covid."
2022-06-14 23:50:37+00:00,@megtirrell There's absolutely no way for any other company to test and approve another covid vaccine. In no other industry does being first give you a guaranteed monopoly except Pharma. Even if someone has a 100% safer or more effective product. Tax payer funded too. https://t.co/0ktQQEIhVb
2022-06-14 23:50:33+00:00,Canada to end COVID vaccine mandate for domestic travel -CBC News https://t.co/C7AHOTX4GT
2022-06-14 23:50:32+00:00,"At Eumundi markets, it smells like patchouli and delicious food, and all the COVID signage is covered with stickers warning about the ‘dangers’ of the vaccine. Classic hippie heartland."
2022-06-14 23:50:28+00:00,@RodKahx @204queen0574 I think you meant connect to covid VACCINES.
2022-06-14 23:50:22+00:00,"@JustinTrudeau Isn't this the 2nd time you've contracted covid despite being vaccinated, proof it doesn't stop people from getting it, yet we are forced to get a useless vaccine."
2022-06-14 23:50:20+00:00,@ShaneRipka @dogvoyages Long covid is vaccine side effects
2022-06-14 23:50:00+00:00,"@BeccaSchenker Maybe, just maybe, if he’s been stuck 3x and still gets Covid, maybe the “vaccine” isn’t working?"
2022-06-14 23:49:54+00:00,"@drdavidsamadi ""COVID vaccine injury"""
2022-06-14 23:49:50+00:00,"@RobSchneider @laurenboebert I actually got these while I was hospitalized with Covid, before the vaccine was released."
2022-06-14 23:49:41+00:00,"Canada drops COVID-19 travel vaccine rules, but U.S., other countries still want proof

https://t.co/6hX52dou8x"
2022-06-14 23:49:35+00:00,"Just stop trying to murder our children and grandchildren the start of this shit show was supposed to nwver be about the children rememberFDA Recommends the Emergency Authorization of Moderna's COVID-19 Vaccine for Children Ages 6 to 17

https://t.co/TRFF7KWEyh

Sent via @updayUK"
2022-06-14 23:49:34+00:00,FDA panel recommends Moderna COVID-19 vaccine for kids aged 6-17 https://t.co/O0JLeKCp5u
2022-06-14 23:49:17+00:00,@POTUS President Trumps vaccines brought down covid. And the jobs came back because the vaccines worked. Has nothing to do with you. You’re policies are shit.
2022-06-14 23:48:18+00:00,"wow, that's pretty based. Honestly though, the sheer hysteria and guilt over the vaccine was insane. especially when it was proven vaccinated people could be infected and spread COVID just as easily as unvaccinated. It was an entirely personal health decision, but it kept coming https://t.co/u0P0gsCbk7"
2022-06-14 23:48:08+00:00,Covid...and its mRNA vaccines https://t.co/aHZFDPJHR6
2022-06-14 23:47:53+00:00,"Federal government to end COVID-19 vaccine mandates: sources https://t.co/OpoFltZHIV
https://t.co/OpoFltZHIV"
2022-06-14 23:47:43+00:00,"@JonDault @brobrocapital @JustinTrudeau hahaha

you've been duped

ya, i don't watch the media, i don't care about the PM or any political person...all losers to me

i'm glad they cleared losers out of downtown Ottawa...was stupid.

the mandates are done, because covid is done

vaccines worked

Canada did it!

im proud"
2022-06-14 23:47:30+00:00,"@gazettedotcom Ban on COVID-19 vaccine requirement for students signed into law...

An interesting demonstration of scientific ignorance. So much for No Child Left Behind."
2022-06-14 23:47:12+00:00,"In this mRNA clinical trial, are Canadian medical regulators siding with the public to protect their safety or with Big Pharma to protect their profit? @BLNewsMedia @MDinCanada @TheoFleury14 #Vaccines #Pfizer #Moderna #pfizerdocuments #mRNA #VaccineDeaths #COVID-19 #BigPharma"
2022-06-14 23:47:11+00:00,"Here's When Kids 5 to 11 Can Get COVID Vaccine

#covidvaccine #coronavirus #news #health #cdc #coronavirustips
https://t.co/6ntdnGArZl"
2022-06-14 23:47:09+00:00,"@mzzdefiant The message will be that it is a new vaccine that fights Covid, the flu , acne and hair loss.
People lined up like sheep for the present vaccine that was developed 5 variants ago because they were threatened and bullied.
Just say no to drugs ..."
2022-06-14 23:47:00+00:00,"I’m not sure if I need to inform you that a fed basis point rate raise of 0.75 is not bullish.

But go a head and trust the news.
They told you the vaccines cured Covid,
That inflation was transitionary,
So you really going to believe then now?"
2022-06-14 23:46:47+00:00,"I’m a Virus Expert and Most People Catch the Virus This Way Now

#coronavirustips #health #covidvaccine #doctors #coronavirus #news
https://t.co/GJawwelqmL"
2022-06-14 23:46:17+00:00,FDA Recommends the Emergency Authorization of Moderna’s COVID-19 Vaccine for Children Ages 6 to 17 https://t.co/QYgQQqGUf8
2022-06-14 23:46:03+00:00,"@TuckerCarlson A global blame game is afoot  - all vaccine side effects and deaths are covid related BLAME COVID . All financial side effects and price rises are because of Putin - BLAME PUTiN, any change in the weather BLAME CLIMATE CHANGE . Blame is so lame !"
2022-06-14 23:46:00+00:00,884 Navy Personnel Discharged From Service for COVID-19 Vaccine Refusal https://t.co/AfuxPPXBIx via @news_ntd
2022-06-14 23:45:56+00:00,FDA advisers back Moderna's Covid vaccine for older kids: An FDA advisory panel endorsed Moderna's Covid vaccine for teens and schoolchildren. Tomorrow the panel will vote on vaccines for the youngest children. via NBCNews https://t.co/8zmUXP8a6x
2022-06-14 23:45:44+00:00,@DollarVigilante It’s called covid vaccine side effects
2022-06-14 23:45:41+00:00,COVID-19 Vaccine Shots Coming for Kids Under 5 in June https://t.co/uB4viJsARL via @Capital Hill News
2022-06-14 23:45:41+00:00,"@JustinTrudeau What is a lot better than a vaccine to prevent you to died is to be an a..s..s..h..o..l..e.

The science proved it, you had the Covid 3 times and you are still alive."
2022-06-14 23:45:28+00:00,An FDA advisory panel endorsed on Tuesday Moderna's COVID-19 vaccine for teenagers and school-aged children.  https://t.co/otaj0OOLD4
2022-06-14 23:45:15+00:00,"1) Updated ventilation systems. THIS IS A MUST.

2) Where is the money for food, gas, and rent relief, Robinette?

3) Prevention. Paid sick pay, WFH, FREE KN95s, Covid testing clinics, long-Covid studies, disability clinics, vaccines for kids under 5, and vaccine mandates to fly."
2022-06-14 23:45:12+00:00,"Three Waters, funding of media, Covid-19 vaccine protested as PM visits Te Aratai College https://t.co/rm3BG1e9Tu"
2022-06-14 23:44:58+00:00,"@saltyjedi7 @FiveTimesAugust People don’t like to get sick and die from vaccine preventable diseases 

Covid had cut short the life of over one million Americans"
2022-06-14 23:44:50+00:00,@bloodyhailmary @POTUS More people died under Biden from Covid WITH vaccine 🤦🏾‍♂️
2022-06-14 23:44:44+00:00,B.C. man awarded #vaccine compensation https://t.co/PlHFbip4zF via @YouTube #vaccineinjuries #VaccineSideEffects #VaccineInjured #COVID #COVID19 #CCPvirus #news #Canada
2022-06-14 23:44:38+00:00,"John Hopkins data reports a US COVID-19 death rate of 0.01% and CDC's VAERS (an unchecked reporting system) reports a 0.0022% rate from the vaccine. 

The virus is 128% more deadly. https://t.co/9Sn2p94ZuF"
2022-06-14 23:44:23+00:00,@Limbictweets My nephew just got over Covid; he got the vaccines but didn't get the booster. So that I can understand. I've heard conflicting information on this entire subject. Thanks!
2022-06-14 23:44:09+00:00,"We’re back to this crazy shit!?! Covid killed less people than the vaccine!!!!

The science is out, we have seen the numbers. They couldn’t get the death rate over 1% WHILE they were paddling the numbers! Science proved masks don’t work, they do make you look dumb!
#WakeTheFuckUp https://t.co/7M4Le2nkSr"
2022-06-14 23:44:07+00:00,"@nailatrahman @DrEricDing Speaking of kids/Covid/immune derangement: 16 y/o niece who's had Covid twice got severe local reactions to a set of 4 routine vaccines, painful red itchy lumpy areas at ALL 4 SITES. No prior history of reactions. Advised comfort measures, call PCP &amp; send photos, but...🤯💔"
2022-06-14 23:44:06+00:00,"Moving the Goalposts AGAIN: Trudeau’s health minister Jean-Yves Duclos says two-doses of the Covid vaccine “doesn’t work anymore,” and the government is “transitioning” to a new definition of what it means to be “fully-vaccinated.”"
2022-06-14 23:43:37+00:00,"@JustinTrudeau 1/2: The original reason for vaccines was to help provinces adapt (amount of beds in hospitals).  This has been resolved a long time ago and even though the provinces have been asking for more federal transfers to adapt, you have always refused and kept your Covid so say funds."
2022-06-14 23:43:17+00:00,"“Despite two mRNA vaccine inoculations and the presence of circulating antibodies capable of neutralizing SARS-CoV-2, auto-Abs neutralizing type I IFNs may underlie a significant proportion of hypoxemic COVID-19 pneumonia cases” https://t.co/vXc4lrhUSD"
2022-06-14 23:43:04+00:00,FDA panel recommends Moderna COVID-19 vaccine for kids aged 6-17 https://t.co/7p56YD0C73
2022-06-14 23:42:57+00:00,"@mauveTriforce @emc2987 @DavidBaine76 @riwired @JesslovesMJK Correct, but it's still estimated to be underreported by 20x, that was the esitmate prior to covid for all previous vaccines."
2022-06-14 23:42:47+00:00,"@Ramsizzzle Yep my parents were all over it. My Dad caught COVID December of 2020 before the vaccines and it was rough, but he got the shot as soon as he could as well"
2022-06-14 23:42:44+00:00,@HMilne57 I understand. I think it's confusing for a lot of people. I need to check in to this. If someone has been immunized people can contract COVID once the benefits from the vaccine fade.
2022-06-14 23:42:36+00:00,"Government has 'no regrets at all' about decision to implement COVID-19 vaccine mandate, LeBlanc says https://t.co/DQuvfXwV4B Liberals must think Canadians are stupid! To say this policy change has nothing to do with public pressure is an insult to everyone’s intelligence. Lies!"
2022-06-14 23:42:31+00:00,On Science and covid vaccines in Canada https://t.co/YwfUwlxIJr
2022-06-14 23:42:29+00:00,"They knew humanity would never agree to experimental Gene therapy so they made up COVID-19 and said you all need to get this ""Vaccine"" or you'll die, so essentially they lied and tricked humanity instead. It's not a covid Vax it's ☠️ in a 💉💉💉 https://t.co/E4xQn2aynr"
2022-06-14 23:42:24+00:00,"@Chibeau @POTUS You really think Trump would have distributed the vaccines competently. He couldn’t even get the US prepared for COVID, and he had a three month lead on Italy. Didn’t even acknowledge COVID. And I can imagine the distribution going to red states first, and blue states dying. NFW."
2022-06-14 23:42:20+00:00,FDA committee approves Moderna COVID vaccine for kids 6 to 17 https://t.co/7SUwlHl5nH
2022-06-14 23:42:18+00:00,"@dogvoyages So sorry that this has happened to you.. These mandates have to end, and people who mandated them should have to be held responsible for Covid vaccine injuries."
2022-06-14 23:42:16+00:00,"@jyduclos @JustinTrudeau I absolutely 💯 agree, vaccines make a whole lot difference in today's world. COVID shot is not a vaccine. Google vaccine definition if u don't believe me."
2022-06-14 23:42:10+00:00,"@Stupidartpunk Wikipedia says Case Fatality Rate of MP is around 3.3% and that's using the available treatments.
IIRC We had that CFR with covid at the start of the pandemic.

Have in mind, MP is genetic relative to smallpox (SP vaccine is around 75% effective against MP).
It's dangerous."
2022-06-14 23:41:52+00:00,"The actual number dead from covid is ~0.01%. Including the palliative who were tested as they died. The mean age of death above average life expectancy. The “statistics” game was weaponised for this farce. What is clear but not said, is the vaccine injury &amp; death outweighs covid"
2022-06-14 23:41:47+00:00,"FDA advisers vote in favor of authorizing Moderna Covid-19 vaccine for ages 6-17🥳

https://t.co/O497wTvOsl"
2022-06-14 23:41:46+00:00,@POTUS Do you mean Trump's vaccine rollout brought covid deaths down 90%?
2022-06-14 23:41:41+00:00,"@oleole4 @yugly @BrendanDonahu17 @DrHarryThomas I also got blood clots for 3 days from the covid infection after the vaccine. 

The vaccine is supposed to prevent severe effects,  deaths and hospitalizations."
2022-06-14 23:41:28+00:00,Moderna COVID vaccine may pose higher heart inflammation risk - U.S. CDC - Financial Post https://t.co/FbGsbO45sA
2022-06-14 23:41:05+00:00,"There is a well funded and well organized global effort to cover up covid vaccine caused harm &amp; injuries in order to protect the pharmaceutical industry, the governments that pushed the vaccine and the various private interests that helped promote it https://t.co/nljy77tLRi"
2022-06-14 23:41:05+00:00,Dr. Peter McCullough: COVID-19 Vaccines Are Creating &amp;apos;A Biological Catastrophe&amp;apos; https://t.co/maRQBqXo0n
2022-06-14 23:40:29+00:00,"does Covid Vaccines or does Covid itself cause blood clots?
#covid #COVIDVACCINE #bloodclots"
2022-06-14 23:40:20+00:00,FDA advisers back Moderna’s COVID-19 vaccine for older kids https://t.co/DackFD9tMz
2022-06-14 23:40:16+00:00,FDA committee approves Moderna COVID vaccine for kids 6 to 17 https://t.co/a0FPLmeN8a #covid19
2022-06-14 23:40:15+00:00,"Virus Expert Just Warned of New Surge

#coronavirus #covidvaccine #health #news #coronavirustips
https://t.co/6b4xPrS8mx"
2022-06-14 23:40:15+00:00,"@villagerssn @DoctorLunge @SwaledaleMutton @DrSusanOliver1 And they invariably bring up polio as a comparison.  Even though there's nothing in common between the two diseases or the vaccines.

Now, if the Covid shots actually comferred immunity, they may have a point.  Too bad that's not reality."
2022-06-14 23:40:14+00:00,@numbinthebrainz So everyone gets covid regardless of vaccine status. Why'dya get the vaccine again?
2022-06-14 23:40:01+00:00,"@suzette_sommer ReAwaken America rallies where Donald Trump loyalists Michael Flynn and Roger Stone and rightwing pastors have spread misinformation about the 2020 elections and Covid-19 vaccines, and distorted Christian teachings...
https://t.co/WxxY78l56l https://t.co/QBgMrA6m9a"
2022-06-14 23:39:56+00:00,"Moderna’s Covid-19 vaccine for children and teens gained the support of a panel of US regulatory advisers, putting the shot on track for likely clearance https://t.co/HZU2ilmf03"
2022-06-14 23:39:55+00:00,"Getting Covid means the vaccine works.
Got it. 

@jakeshieldsajj https://t.co/mQUOIYavq4"
2022-06-14 23:39:51+00:00,FDA advisers back Moderna’s Covid vaccine for older kids https://t.co/PxcSLO4pOS
2022-06-14 23:39:49+00:00,"@jeffm1981 @PMGPSC Concerns that we should all pay attention to: long covid, people who are at high risk and/or immunocompromised, more varients as we continue to let it spread w/very few (if any) mitigation measures, not everyone in the world has access to a vaccine, equity and equality."
2022-06-14 23:39:46+00:00,"FDA panel voted unanimously that Moderna's COVID-19 vaccine should be authorized for kids ages 6 through 17. 
https://t.co/J11FJguXAj"
2022-06-14 23:39:43+00:00,"One of the dumbest comments on vaccines I've ever heard 🏆 2 &amp; 1/2 years now with no Vax and: I never got ""covid"", never needed an MRI, no blood clots, no heart damage, &amp; wow, I'm very healthy. Imagine that. https://t.co/2OJ2WpYjrn"
2022-06-14 23:39:31+00:00,@Reroot_Flyover @Saikmedi That’s my issue. Masks it’s N95s. Vaccines it’s efficacy against severe covid. With covid itself it’s that covid has killed so many people. We’re always feeding into seriously incorrect or at best unproven data in order to get people to read about a different data point
2022-06-14 23:39:13+00:00,@lisa_iannattone Leave our kids out of this experimental vaccine that after 2 years is still not approved ! Follow the facts hospital over run and under staffed nothing to do with Covid
2022-06-14 23:39:10+00:00,"The COVID booster for kids 5-11 was approved and recommended &amp; we expect a recommendation for the under-5 vaccine soon. Join us for a Q&amp;A on the COVID vaccine recommendations and a COVID update with Dr. Branco, Dr. Ruel and Dr. Santora on Tue, 6/21 at 6pm. https://t.co/jaa6FswLO7"
2022-06-14 23:39:08+00:00,FDA advisers back Moderna's COVID-19 vaccine for older kids https://t.co/Dy3Ba6uNGI
2022-06-14 23:38:50+00:00,@GhlewisJr When were COVID vaccines available? (Hint: shortly before Biden took office.)
2022-06-14 23:38:49+00:00,FDA panel recommends Moderna COVID-19 vaccine for kids aged 6-17 https://t.co/yJNkrWzuOe https://t.co/QyQrDJH8cT
2022-06-14 23:38:43+00:00,"@DHSgov How about the @US_FDA and @CDCgov 
38-year-old woman vaccinated against Covid-19, who developed a deep vein thrombosis weeks after getting vaccinated, died due to complications caused by the vaccine, coroner says 
https://t.co/h1CPorSuka"
