Datetime,Text
2022-06-27 20:38:15+00:00,NYC Monkeypox Cases Balloon as Manhattan Clinic Offering Vaccine Stays Empty https://t.co/JJ8TPEFmjk
2022-06-27 20:38:00+00:00,i had a dream i had monkeypox wtf
2022-06-27 20:37:54+00:00,@ComfortablySmug @Urbanite107 I like how the Dem house “believes in science.” 🤣🤣🤣
2022-06-27 20:37:45+00:00,"@george_orwell3 Sick sick World… vaccines are killing people s innate immune system, all known diseases will pop up again due to reduced herd immunity… we ve now seen monkey pox, auto immune hepatitis,… many more to come…"
2022-06-27 20:37:41+00:00,@millihill @JuliaHB1 @HJoyceGender Monkeypox?
2022-06-27 20:37:37+00:00,How to get a vaccine against monkeypox in the US: Who should get one? https://t.co/WrAJAXapEN
2022-06-27 20:37:36+00:00,"NJ Transit: State of Potty

Hey, NJ Transit, I heard another one of your trains had to return to Hoboken this week after passengers got sick with monkeypox. Between you and that Ebola factory they call Ghana, the safest place to take your family this year is Vanuatu. https://t.co/tYbPJffpIg"
2022-06-27 20:37:21+00:00,"@MrPartridgee Mr. P, Monkey Pox has hit my county! Crazy times! Eric and I also know many people with Covid."
2022-06-27 20:37:18+00:00,"@nunotakesams Cá para mim estás à espera de qualquer coisa, mas é melhor procurares noutros lados.. mas tem cuidado com o monkeypox oh minha bichaninha 😉"
2022-06-27 20:36:51+00:00,It's interesting how @Yahoo Mail marks ANY EMAIL from Project Veritas as spam even after I correct it many times. Far left mofos.
2022-06-27 20:36:38+00:00,"2) is the @CDCgov misinformation on #monkeypox being supposedly not airborne a fluke? No, it’s a clear pattern. The CDC tells the public one thing but privately tells hospitals another - that it is. https://t.co/i9a1x2nzaw"
2022-06-27 20:36:36+00:00,"Smallpox-vaccins?!
( worden ook gebruik tegen monkeypox) https://t.co/284C7acZBC"
2022-06-27 20:36:18+00:00,"Are we going to read, Ghislaine Maxwell dies of Monkeypox?  https://t.co/rva7josVgy"
2022-06-27 20:36:18+00:00,@Standupchai @kylegriffin1 I encourage racists and Nazis to do the same with #monkeypox 🤔👍🏻
2022-06-27 20:36:14+00:00,"@aloa5 An Rt of almost 1.6 for monkeypox?

Then we get a big problem. That would be a similar spread as currently with #Covid19 #BA5 .

Whereby here the real infection numbers for #COVID19  are probably significantly underestimated, because many cases are not reported. https://t.co/QbGLEw6bvL"
2022-06-27 20:36:11+00:00,@backtolife_2022 Is that the same as monkey pox?
2022-06-27 20:35:51+00:00,BREAKING: Minnesota becomes the 26th state to report a Monkeypox case in the USA.
2022-06-27 20:35:51+00:00,trees acústico &gt;&gt;&gt;&gt;&gt; https://t.co/fdYpjpqwDh
2022-06-27 20:35:31+00:00,"@Tina91421 we don't need to worry about monkeypox, we have been told this a month or two ago kiddo"
2022-06-27 20:34:58+00:00,"Thanks to TFG we've become insanely oversensitive to any information that suggests you really should just wear a mask the same way you wear underwear.

This sort of thing never ends well.

#WearAMask #monkeypox #MonkeyPoxIsAirborne https://t.co/Eao4MuHLps"
2022-06-27 20:34:55+00:00,"DC Government: “out yourself as gay or a sex worker, and we’ll vaccinate you against monkeypox!”

………… https://t.co/bSIJ6K1Hwb"
2022-06-27 20:34:42+00:00,@UchowskiCz @mlodalewica_ A ty wypierdalasz. Proste.
2022-06-27 20:34:41+00:00,(Review and case study illustrates the challenges of monkeypox – https://t.co/KBmv2plx0b) has been published on The Globe - https://t.co/rCApTIVIkV
2022-06-27 20:34:39+00:00,"#WHO once again impresses the world with its nimble thinking, its laser-focus, its quick-reaction time and its   #epidemiology prowess.

Just kidding.

#Monkeypox cases surge as WHO stops short of declaring a global emergency https://t.co/UWFNgDfB5S"
2022-06-27 20:34:17+00:00,Bruh if monkeypox breaks out nationally I'm just ending it I cannot mentally deal with overlapping pandemics
2022-06-27 20:34:11+00:00,@iamoutofideas12 @twittersecurity Meanwhile ... 😂😂😂 https://t.co/M9Gv8NW8bA
2022-06-27 20:33:50+00:00,"CDC Warning: Monkeypox, Meningococcal Disease being spread in Gay community. https://t.co/HtsLRNLIBJ #LiberalismIsAMentalDisease"
2022-06-27 20:33:22+00:00,"@merry123459 The 85% will have to cope with being permanently immune-compromised, blood clots, and heart problems."
2022-06-27 20:33:15+00:00,"The inequity of the global COVID-19 response will color how countries cooperate and respond to the current monkeypox epidemic, write @TomBollyky, @samckiernan, and Hamza Tariq Chaudhry.
https://t.co/B0dY63cKL7"
2022-06-27 20:33:14+00:00,#Africa: #Benin reports 3 #monkeypox cases https://t.co/P4TPHmiKkN
2022-06-27 20:33:10+00:00,"Quiere imponer lo q piensa al CDC el Doctor. Sigalo esta con otra variante,monkeypox,aborto etc…Es una catrastrofe todo."
2022-06-27 20:33:06+00:00,How to get a vaccine against monkeypox in the US: Who should get one? - https://t.co/27y2tAWhfZ{ https://t.co/T8uFifyULb
2022-06-27 20:32:30+00:00,"Monkeypox spread in more than 50 countries, is there an alarm bell for the world?, know WHO’s answer https://t.co/O9zjSrm7Gv"
2022-06-27 20:32:15+00:00,@HCARDD Monkeypox #STD .
2022-06-27 20:32:09+00:00,"WHO: #Monkeypox not a global public health emergency

As cases top 4,000 worldwide, WHO consultants take a wait-and-see approach

https://t.co/FZS0NKBa89

Photo: UN, Violaine Martin / Flickr cc https://t.co/PjDzsv4fX4"
2022-06-27 20:31:54+00:00,"ON-AIR: The Co-chairperson of the MAC on Covid-19, Prof Koleka Mlisana and the Communications &amp; Media Manager &amp; Co-Director at @irantiorg, @NolwAzi_Tusini speak to @DenzilTaylor about all things #Monkeypox as the first case has been identified in South Africa. #POWERPerspective"
2022-06-27 20:31:42+00:00,"This is just a small list of their harmful effects
1.Driving down wages
2. Bringing the quality of life
3. Over crowding
4. Bringing new diseases like monkey pox. 
5. Depleting resources 
6. Rise in crime"
2022-06-27 20:31:35+00:00,"We are on the verge of a precipice where containment of #monkeypox is (barely) possible, so we must take extraordinary measures to hold the line. Otherwise, monkeypox will become an endemic disease. 

#PHEIC should be declared asap."
2022-06-27 20:31:34+00:00,"@ActivePatriotUK Monkey Pox, Polio, Rapists, Terrorists &amp; Benefits Spongers… All being brought into this Country with No ID.

Macron and the EU are making MUGS out of us.

Let’s fight back and support #FREXIT as revenge!

Je soutiens Frexit"
2022-06-27 20:30:50+00:00,The World Health Organisation has decided that the recent monkeypox outbreak is not a public health emergency https://t.co/SCoA7MoDZV
2022-06-27 20:30:31+00:00,“Monkeypox” is only circulating in countries where the population have been given the Pfizer Vaccine: https://t.co/zqCeqOcTS5
2022-06-27 20:30:11+00:00,Monkeypox in Kentucky: What you need to know https://t.co/7Bn1Ja5Tgt
2022-06-27 20:30:03+00:00,"#HoustonHealth has confirmed the third case of monkeypox. The threat to Houston residents remains low; however, the virus spreads between people when in close physical contact with an infectious person: https://t.co/WIyZYFe3r9 https://t.co/6xOAvOtBML"
2022-06-27 20:30:02+00:00,"Chemung County health officials announced the first confirmed case of monkeypox in the county, adding there is no current risk to public health. https://t.co/YndD5diSZV"
2022-06-27 20:30:02+00:00,Monkey pox is a really queer disease. https://t.co/8RJNOuTzvg
2022-06-27 20:29:51+00:00,@Rpshahmemorial1 Listen to: Monkeypox outbreak in U.S. is bigger than the CDC reports. Testing is 'abysmal' - https://t.co/uL6VAy7GSO
2022-06-27 20:29:46+00:00,Will it be against the law to get an abortion if you are about to give birth to a baby with monkeypox? Really makes you think. @TheJohnSenning
2022-06-27 20:29:30+00:00,"Why are govt health authorities pretending that #monkeypox is an STD spread between gay men? 

The WHO's own website recognizes that children become infected with monkeypox, and that in fact, they suffer more severe illness than adults.

https://t.co/x6LaDJc68h https://t.co/YaooBH3rQS"
2022-06-27 20:29:24+00:00,meanwhile medical professionals are getting briefed on an uptick in monkeypox 😭 enjoy being outside bc we’re never leaving our houses again
2022-06-27 20:29:17+00:00,Ohio's second monkeypox case identified in Columbus https://t.co/cI4LQIUKEn
2022-06-27 20:29:12+00:00,#Monkeypox https://t.co/EyKuFgB8jd
2022-06-27 20:29:01+00:00,"In refusing to admit the connection between the gay community and monkey pox, the LGBTQ+ lobby is in denial of reality. @TwisterFilm asks gay men to recognise that the era of homophobia is over https://t.co/e1XHlJuqtw"
2022-06-27 20:28:50+00:00,@Thembi_Bal1 @jah_vinny_23 The reason kune monkey pox abelungu ngokuthanda izinto
2022-06-27 20:28:48+00:00,5) How else is the @CDCgov gaslighting the public on #monkeypox? They previously clearly admitted in 2021 that masks reduced monkeypox transmission. Now they muzzled that. https://t.co/O5TPUPl83z
2022-06-27 20:28:34+00:00,@DrShayPhD What? 🙄
2022-06-27 20:28:24+00:00,"Why is Rochelle BSing us about the fact that MPX is airborne?

Mask up or add a side of monkeypox to your Covid induced diabetes, stroke and Parkinson’s disease.

How is this real life?! https://t.co/wJ7Pb66cEY"
2022-06-27 20:28:18+00:00,5 things to know about Monkeypox in Mecklenburg County https://t.co/CVsda3I9Ax
2022-06-27 20:28:12+00:00,"Ya llegó.
Ya está aquí.
Mínimo el RT para divulgar y tomar precauciones. 
#MonkeyPox
#ViruelaDelMono https://t.co/0Wpp7CzMPz"
2022-06-27 20:27:37+00:00,Douglas County identifies first case of monkeypox https://t.co/IOE9tL56Wc
2022-06-27 20:27:37+00:00,@Sgfor43 @rexglacer He is just a small part in the Monkey Pox plan.  A very generous 22% raise will keep Tam on their side !   You know it as well as I….  Sad this B.S. that we are FORCED to live through !
2022-06-27 20:27:33+00:00,Douglas County identifies first case of monkeypox https://t.co/JZ3X0wlTwB
2022-06-27 20:27:08+00:00,@MichaelBerrySho I'd be more worried with the Monkey Pox. Just saying.
2022-06-27 20:27:02+00:00,"Wrong. Ending a life should more difficult to commit than protecting yourself from someone who wants to end your life. But, of course, this doesn't apply to the Clintons. https://t.co/II0wQ3lH2u"
2022-06-27 20:27:01+00:00,@HELEN83ROSE @jh336405 @RWADoc In Canada the nutters are getting jabbed for monkeypox 😂😂😂
2022-06-27 20:26:50+00:00,@MamaDaMunda @geestarsengh @manpreeeetttttt @Amli_23 @pritipatel @erimkaur @rihanna @miakhalifa @SimaAuntyy Fuck that I don't want monkey pox bs
2022-06-27 20:26:43+00:00,"And sure enough, Monkeypox 🐵has a Twitter account:  @M0NKEYP0X 

You bet I am following now. That did not take long."
2022-06-27 20:26:41+00:00,@LesserMegadeath @VolvoMan17 There's no evidence that monkey pox spreads effectively through airborne transmission.
2022-06-27 20:26:38+00:00,"@UchowskiCz @mlodalewica_ No i niech tak sobie zostanie, tym samym była to nasza pierwsza i ostatnia wymiana zdań. Tak samo jak ciebie nie interesuje mój punkt widzenia, tak samo i mnie twój."
2022-06-27 20:26:37+00:00,Two suspected cases of monkeypox reported in Blackpool as infection spreads across UK https://t.co/yVQojEVwBz
2022-06-27 20:26:33+00:00,"🚨❤️‍🔥Congrats @Gutfeldfox w @greggutfeld 

The #3 show IN ALL OF CABLE in the almighty 18-49 demo!

Also 2.21 MILLION tuned in to hear FNC's ""Sandra Dee"" @DanaPerino talk Anal Sex at Raves &amp; #MonkeyPox! 😲🙉 

@Johnny_Joey @KatTimpf @LizMacDonaldFOX 

@ArashMosaleh @tommyoconnor https://t.co/lbCPuOM1Wn"
2022-06-27 20:26:22+00:00,Monkey Pox next? https://t.co/0SCybTEwit
2022-06-27 20:25:59+00:00,"The first Monkeypox case has been reported in Minnesota. While the risk to the public remains low, it’s important to be aware of this virus in order to limit the risk of infection: https://t.co/b1v1Vaci5v"
2022-06-27 20:25:56+00:00,What happened to the fast spreading super dangerous monkeypox virus ??
2022-06-27 20:25:55+00:00,How long before the first celeb or politician announces they have monkey pox? In the US they’ll wait til after the 4th of July 🙈🙉🙊
2022-06-27 20:25:51+00:00,"Monkeypox Should Not Be Declared A Global Pandemic As It Is Presenting As A New STI Among The Gay Community Only And Can Be Controlled! UK Now Has 793 Cases!
https://t.co/K0WX43lloY

#breakingnews #news #monkeypox #gay #health #men #america #unitedstates #usa #europe #london"
2022-06-27 20:25:36+00:00,"He is a moron presiding over another moron, do you know that group of EFF followers is called monkeypox? https://t.co/7SuSUyaFRY"
2022-06-27 20:25:33+00:00,"@carl_jurassic It's just out and out propaganda, no different than ""monkeypox"" and ""climate change"" are causing the pox and heart attacks in the young and otherwise healthy."
2022-06-27 20:25:05+00:00,Now we need to get vaccinated for monkey pox …. 🤦🏽‍♀️ I’m done . I gotta just stay inside cuz this is exhausting.
2022-06-27 20:25:01+00:00,"What we need to be doing right now, today, is securing the ability to vote by mail.

Many disabled people will not be able to show up for IRL elections in November as COVID and now monkeypox continue to go unchecked.

We need to make sure voting by mail is possible and easy."
2022-06-27 20:24:46+00:00,Press Release on Monkeypox situation in Africa – Africa CDC https://t.co/D7sYKuHmmg
2022-06-27 20:24:45+00:00,"Monkeypox may have undergone 'accelerated evolution,' scientists say https://t.co/vr6lsNKGOR"
2022-06-27 20:24:44+00:00,#monkeypox https://t.co/KPhIREV3FM
2022-06-27 20:24:36+00:00,@assertipedia @w_terrence Most of them won’t need to worry about any pregnancy because of stds - hpv - aids- monkey pox … multiple cancers - tragic loss.
2022-06-27 20:24:30+00:00,"@lashawnwiltz Yet airlines pretending everything is fine while COVID is still a very real issue and flights are delayed due to staffing issues, and everybody posting Euro getaways like a  monkeypox infection is a cake walk... https://t.co/GMGie62EKV"
2022-06-27 20:24:24+00:00,Monkeypox: Three Things Scientists Know and Three Things They Want to Find Out https://t.co/bYW6tl5POu
2022-06-27 20:24:04+00:00,"Is Monkeypox a global emergency? World Health Organization's BIG decision, read here https://t.co/lrmMSXHGlD"
2022-06-27 20:24:02+00:00,"@martingrant1953 Monkey pox primarily spreads from rodents, not monkeys."
2022-06-27 20:23:40+00:00,Has Theresa May caught Monkeypox?😁 https://t.co/Arw4s0PuW4
2022-06-27 20:23:37+00:00,"📍Time travel to 2021 when @CDCgov didn’t gaslight the public about #monkeypox—and the CDC admitted wearing masks reduced the risk of spreading monkeypox to fellow passengers after it was detect on a flight. Yet—now @CDCDirector says you don’t need masks🤦🏻‍♂️
https://t.co/JOdZ33H76I https://t.co/4L543MVZbW"
2022-06-27 20:23:36+00:00,@dgurdasani1 @GininaTeacup1 This does make me feel better about Monkeypox though.
2022-06-27 20:23:32+00:00,"Did megan really get shot?, is Sleepy Joe ok. What happend to covid nd monkey pox. When can we meet these aliens?  Guess we gotta wait for season 2 of ‘Messy USA’."
2022-06-27 20:23:20+00:00,"Mask up #Nebraska in anyplace where a lot of ppl are.  Ball parks, parades, malls, walmart, elevators etc &amp; sanitize hands immediately upon leaving.   Why?  #monkeypox 

First Nebraska case of monkeypox identified, in Douglas County
https://t.co/Q2N2eWOLpZ 

#DouglasCounty #Omaha"
2022-06-27 20:23:19+00:00,@HCARDD Monkeypox
2022-06-27 20:23:17+00:00,i don’t see the rationale behind only vaccinating gay men against monkeypox………………
2022-06-27 20:23:12+00:00,MonkeyPox&lt;&lt;
2022-06-27 20:23:02+00:00,How to get a vaccine against monkeypox in the US: Who should get one? https://t.co/REWTLH7bSB
2022-06-27 20:22:20+00:00,"Next #CDC COCA webinar Wed, 6/29/22 at 11 am Pacific - Monkeypox: Updates about Clinical Diagnosis and Treatment. (No CME on this one.) https://t.co/FGEC71bPEr via @CDCgov"
2022-06-27 20:22:19+00:00,"monkeypox é o caralho, vc tá no Brasil"
2022-06-27 20:22:08+00:00,"@TheresaPsy @MeetJess *almost* worst?  I guarantee you it is absolutely worse.  at least in 2020 we thought vaccine were going to solve it. Now we are sitting on VOC, no mask, immune escape covid, monkeypox and polio and clarity that covid causes immune disruption. https://t.co/aVocd5W41P"
2022-06-27 20:22:06+00:00,"@sandyleevincent @DNC And corporations all of a sudden making every commercial interracial couples!  Where were the 20 years ago when we got married? Now, all of a sudden... 🙄"
2022-06-27 20:22:05+00:00,"Warn them also about monkypox .  Your a criminal  just like Fauci !
AIDS and HIV same story as Monkey pox 
You evildoers https://t.co/MGLdcNsmAF"
2022-06-27 20:21:49+00:00,@EITMonline y’all…the WBZ may be Monkeypox 😳😳 https://t.co/5i8X9MvGa8
2022-06-27 20:21:33+00:00,Douglas County identifies first case of monkeypox https://t.co/fCkyxxHA9s
2022-06-27 20:21:16+00:00,"@PresidencyZA @CyrilRamaphosa After all this galavanting, hope you were vaccinated 4 monkeypox... We wouldn't wanna loose u know 😜😜👀"
2022-06-27 20:21:01+00:00,LA health officials warn of monkeypox outbreak spreading among gay men https://t.co/4hdP95FhiP via @MailOnline
2022-06-27 20:20:57+00:00,Three things to know how Monkeypox is mutating and spreading https://t.co/yEl20XuR9S
2022-06-27 20:20:32+00:00,Study finds monkeypox mutating rapidly as it spreads https://t.co/6COip7Vruc
2022-06-27 20:20:12+00:00,"Remember how a group of white men got angry that their civil rights were being taken away when the hospital was forced into a lockdown once the pox was identified in the ER monkeypox episode?

It's like the writers could see into the future as far as COVID response goes."
2022-06-27 20:20:12+00:00,Monkeypox Or Monkey Business: The Administration’s Love Affair With Control : #analytics #googleads #facebookads https://t.co/sEIGzXGhgC
2022-06-27 20:20:09+00:00,"So FYI the monkeypox is way worse than anyone has been saying, and we actually can’t know how much worse—3 years since we were entirely unprepared for the last pandemic! https://t.co/CjbCwPjyn2"
2022-06-27 20:20:01+00:00,How to get a #vaccine against #monkeypox in the US: Who should get one? @sciencemagazine https://t.co/xuGobv7tT1
2022-06-27 20:20:00+00:00,"@credhed514 @1stclassasshole @davenewworld_2 Add: Covid, Monkeypox vaccinations"
2022-06-27 20:20:00+00:00,@TomChivers @MWStory Have we got a new scarier name for #monkeypox yet? I thought the WHO was rebranding.
2022-06-27 20:20:00+00:00,"Given the sexual transmission of monkeypox and how it’s showing in the gay community, media is going to have to be extremely cautious not to repeat the blundering harm it caused during the height of the AIDS epidemic.

Which means you know for sure they’re gunna do the same shit."
2022-06-27 20:19:52+00:00,"@scotgov Shove it, Sturgeon. To all of you still wearing masks, shame on you all, it's because of your complete compliance this BS is still going. It's the adverse reactions to the Jabs. No monkeypox, its shingles😁"
2022-06-27 20:19:42+00:00,"3 New Confirmed Monkeypox cases
Luxembourg 🇱🇺 2
France 🇫🇷 1

Total Cases 4349 (4267 confirmed)

👉Visit https://t.co/BRGJNHc3jn for more

#monkeypox #MonkeypoxVirus
#monkeypocalypse #MPXV #MPX #Monkeypoxalypse #VarioleDuSinge https://t.co/KGMhtYpDHC"
2022-06-27 20:19:34+00:00,"Y’all see the first case of monkey pox In Columbus was today? 
I’m finna stay inside. I’d go psychotic if I broke out in that shit"
2022-06-27 20:19:33+00:00,"@Ianblackford_MP @RThomsonMP @theresa_may my prediction is Mr Blackford will come down with ""covid"" in the coming days just to avoid the heat about the sex pest ..He might even come down with monkeypox 🐵"
2022-06-27 20:19:32+00:00,@NIHDirector @NIHDirector Please encourage @CDCDirector to read research before spewing misinformation to the public. Now it's monkeypox. It was COVID. The final conclusions were evident before COVID &amp; Monkeypox were detected in USA. Chk dates: https://t.co/OqLcEYseO9
2022-06-27 20:19:15+00:00,@MichaelRapaport @BreitbartNews Is that MonkeyPox?
2022-06-27 20:19:13+00:00,Shades of ... https://t.co/IeTKtC26ZW https://t.co/LRnKFZ40CJ
2022-06-27 20:19:12+00:00,2nd case of monkeypox confirmed in NC https://t.co/2cse2TgUO3
2022-06-27 20:18:36+00:00,damn Kid Rock talented #FuckHollywood https://t.co/Caj2Wt8ZLc
2022-06-27 20:18:35+00:00,@rbisrb That could also go for monkey pox.
2022-06-27 20:18:25+00:00,Minnesota’s First Monkeypox Case Confirmed https://t.co/0qdbaIw5jN
2022-06-27 20:18:13+00:00,"If monkeypox was an autoimmune disease that resulted in death, the United States would unquestioningly usher in yet another mass death event and blame the people who die for simply being “perverts.” https://t.co/ll8N3GHuAl"
2022-06-27 20:18:04+00:00,"Monkeypox Has Undergone “Accelerated Evolution”, Mutating At Unprecedented Rates | IFLScience https://t.co/gMetJVpYl3"
2022-06-27 20:17:32+00:00,"As the monkeypox virus continues to make news, I can't help but remember how incredibly accurate NBC's ER episode was when it came to the doctors' efforts to control the virus.

@setthetoneER, comparing this episode to COVID &amp; the cases today in that recap will be interesting."
2022-06-27 20:17:13+00:00,Monkeypox is in North Carolina. Here’s how to protect yourself against the virus https://t.co/unfzIEq3fq
2022-06-27 20:16:57+00:00,@hulllive What's matter monkey pox didn't scare enough people 🤦
2022-06-27 20:16:54+00:00,"La variole simienne est devenue un important enjeu de santé publique dans le monde. 

L’ACMTS lance un processus novateur d’examen d’un traitement antiviral en réponse aux récentes flambées de variole simienne. #monkeypox

https://t.co/31UcWyyglX https://t.co/WxNuQk8lnl"
2022-06-27 20:16:47+00:00,@HappyHectares Monkeypox!
2022-06-27 20:16:46+00:00,"CBT : Wprld is safe!
REALITY: 
Covid. Vax risks. Monkeypox. War in Ukraine. Rising gas prices. Grain embargo in Ukraine. Possible world hunger (in developed nations). Oh yeah possible nuclear war between the US and Russia So ppl w anxiety have every right to feel unnerved!"
2022-06-27 20:16:27+00:00,@MerissaHansen17 Surprised it’s not monkey pox👀
2022-06-27 20:16:21+00:00,"Millions of monkeypox vaccines bought a few weeks ago...
https://t.co/YySk267UQg"
2022-06-27 20:16:20+00:00,"Monkey pox is spreading in the US. 

DO NOT TRY ON CLOTHES IN THE STORE. 

Wash them first. https://t.co/j4oh9leBHe
If someone with monkey pox gets the juice from their blisters on that clothing, it can infect you when you touch or try it on. https://t.co/zYuL75IToh"
2022-06-27 20:16:18+00:00,"Mecklenburg confirms first county case of monkeypox, days after first NC case https://t.co/p35HGVk1fh"
2022-06-27 20:16:14+00:00,I know the threat of monkeypox isn’t stopping @TimKaineisback from sucking on some titties today. Do you king.
2022-06-27 20:16:13+00:00,Minnesota’s First Monkeypox Case Confirmed https://t.co/VSdslFlI7d
2022-06-27 20:16:06+00:00,"United States 🇺🇸

43 confirmed Monkeypox case
244 total case confirmed in US
3 Day growth rate: 21.4%
Total Confirmed Cases 4781 Worldwide

#monkeypox #Affenpocken #who
#virus #vaccine #USA https://t.co/WlGkBR1wlC"
2022-06-27 20:15:59+00:00,"@MerissaHansen17 Well, it could've been Monkey Pox 🐒 🙈 🙊 🤷"
2022-06-27 20:15:42+00:00,Monkeypox outbreak in U.S. is bigger than the CDC reports. Testing is 'abysmal'  https://t.co/KpftIFa7Y4
2022-06-27 20:15:10+00:00,MONKEYPOX IS NOT AN STI AND ANYONE WHO TAKES THAT POSITION IS A FUCKING DUMBASS! https://t.co/JIVncB6F7Q
2022-06-27 20:15:10+00:00,https://t.co/UiV6zsd9qj Trial underway for lateral flow test which could spot monkeypox in 10 minutes https://t.co/np0htEIw92 https://t.co/U6X4qJIV4C
2022-06-27 20:15:00+00:00,"@MJnanostretch @quisp1965 Sars1 mers monkeypox h1n1 and on and on, not just capable, the question is not whether we get zoonotic pandemics it’s what and when, sadly you are miss understanding statistics, w the odds are in favour of nature finding a solution and the roll of the dice is which one"
2022-06-27 20:14:57+00:00,Epidemiolog Tegaskan Monkeypox Belum Jadi Pandemik https://t.co/xv1oboUE1r
2022-06-27 20:14:55+00:00,Epidemiolog Tegaskan Monkeypox Belum Jadi Pandemik https://t.co/1eK7BDTuAR
2022-06-27 20:14:27+00:00,@RogerWeller6 @canmericanized @TorontoStar NOOOO - there's monkeypox in them thar' hills!!
2022-06-27 20:14:19+00:00,"https://t.co/dvyIKOJj2i Since the beginning of 2022, 1,715 cases (1,636 suspected; 79 confirmed) and 73 deaths (CFR: 4.3%) of monkeypox have been reported from eight endemic and two non-endemic African Union (AU)..."
2022-06-27 20:14:16+00:00,@hrkbenowen @RestoreByGod Pride baby spread that monkeypox. Sorry POS
2022-06-27 20:14:10+00:00,"@ProPatriaProDeo @Madjack67210 @qo_ideme6 Ouai, et en plus, ce virus sait s'abstenir lorsqu'un nouveau s'amène, comme le Monkeypox et la grippe de la tomate. J'te dit que le p'tit 19 (covid 19), y connait son affaire."
2022-06-27 20:14:04+00:00,Monkeypox in Africa: the science the world ignored https://t.co/yDOlKN959Y
2022-06-27 20:14:02+00:00,Ohio’s second monkeypox case identified in Columbus https://t.co/mfudSH30QM
2022-06-27 20:13:53+00:00,@CyrilRamaphosa Just come back home v3 you catch monkeypox🏡🚪
2022-06-27 20:13:42+00:00,"@iamoutofideas12 @JoeSilverman7 Jaysus, Joe! You went full mullet? 😬😬😬😬"
2022-06-27 20:13:40+00:00,#medtwitter #monkeypox #hivemind #CDC https://t.co/yEkiEev39V
2022-06-27 20:13:38+00:00,Well the aborted babies haven't done so well..... https://t.co/yUvTYuw4oY
2022-06-27 20:13:32+00:00,"The Pub’s celebrating EP50 of Madigan’s Pubcast🎉

We talk about Monkeypox🐒, a Pope fight over Latin mass🥊, a 5-month cruise sells out🛳, a copy of the Declaration of Independence is found📜 &amp; Taco Bell has no ingredients🌮

Listen 2moro🎧or watch on YouTube📺

#MadigansPubcast https://t.co/odCypq9VvQ"
2022-06-27 20:13:18+00:00,"@thembofemboy Yeah the risk-benefit ratio is not the same because smallpox is so much worse than monkeypox but I'm more than willing to trust the FDA's approval of the old vaccine, ACAM2000, and assume the risks of something serious are very low."
2022-06-27 20:13:15+00:00,"#ICYMI @PeterHotez just came thru &amp; dropped the deets on infant/toddler #COVIDVaccines, #Corbevax &amp; #Novavax protein-based vaccines, &amp; answered all ur burning, itching #Monkeypox🙊 questions.

Watch the chat w/ @neeceysays, @PoliticalSphinx &amp; @neurolosophy AKA @theblackepi now!🦍 https://t.co/wuu8NPfLOr"
2022-06-27 20:13:06+00:00,"New Conspiracy Theory with Chinese Characteristics: 
Monkeypox has spread to Asia, although not yet in China, some Chinese already believe it is a foreign conspiracy against China. 
#TheGreatTranslationMovement https://t.co/isuZnd825k"
2022-06-27 20:13:01+00:00,why was queen at school talking bout the monkey pox😂😂😭
2022-06-27 20:12:55+00:00,"#WashingtonDC monkeypox vaccinations booked; residents urged to look out for more appointments: Gay, Bisexual, sex workers Transgender men over 18 https://t.co/1CmIaqs5PL"
2022-06-27 20:12:45+00:00,They're going to need an extra cell tower to handle the Grindr traffic at the DC monkeypox clinic. #dcgays
2022-06-27 20:12:32+00:00,"@briankovic Covid é de menos, o problema quando aparecerem doentes de varíola, ai a coisa vai ficar feia! #surtodecovid #covid  #monkeypox"
2022-06-27 20:12:31+00:00,Minnesota has first suspected case of monkeypox https://t.co/VGyJSEJaQm
2022-06-27 20:12:31+00:00,"@iamoutofideas12 @thekinner @SaintRPh @JoeSilverman7 Sort of Nazi like, aren'tyou?!  Add me to your list, putz! 🙄🙄🙄"
2022-06-27 20:12:12+00:00,#monkeypox #coronavirus #masks #Corona #CoronavirusUpdates https://t.co/BE4HOnslsl
2022-06-27 20:12:05+00:00,Case of monkeypox detected in Columbus-area man https://t.co/hlPRdWrzR0
2022-06-27 20:12:03+00:00,"First Nebraska case of monkeypox identified, in Douglas County: By CINDY GONZALEZ
Nebraska Examiner

OMAHA — Nebraska has identified its first case of monkeypox, the Nebraska Department of Health and Human Services and Douglas County Health Department… https://t.co/20cH0rBQLG"
2022-06-27 20:11:54+00:00,"Monkey pox originated from a monkey inside #PhalaPhalaFarm 🙉 

 #PhalaPhalaFarmGate #EnyobeniTarven #skeemsam Sunnyside BRICS"
2022-06-27 20:11:40+00:00,"BREAKING: United States 🇺🇸 reports 43 new cases of Monkeypox, the biggest increase ever!

A total of 244 cases have been found."
2022-06-27 20:11:33+00:00,"First Nebraska case of monkeypox identified, in Douglas County: By CINDY GONZALEZ
Nebraska Examiner

OMAHA — Nebraska has identified its first case of monkeypox, the Nebraska Department of Health and Human Services and Douglas County Health Department… https://t.co/1XRka8zwr3"
2022-06-27 20:11:29+00:00,@JackKrei2 And no one gives a shit. I'm glad my life was lived while the USA was a world leader - the Country has Monkey Pox now.
2022-06-27 20:11:07+00:00,"Monkeypox, #vaiolodellescimmie non è una preoccupazione a livello mondiale. Per adesso ci sono le ferie estive.
https://t.co/1Q1WW22YI0"
